Train,Type,From,To,StartTime,EndTime
Train_11,Light Travel,Station9,Station9,89580,89580
Train_11,Train Trip,Station9,Station29,102720,106440
Train_11,Light Travel,Station29,Station29,106440,106440
Train_11,Train Trip,Station29,Station9,107520,111180
Train_11,Light Travel,Station9,Station9,111180,111180
Train_11,Train Trip,Station9,Station29,112020,115680
Train_11,Light Travel,Station29,Station29,115680,115680
Train_11,Train Trip,Station29,Station9,118320,121980
Train_11,Light Travel,Station9,Station9,121980,121980
Train_11,Train Trip,Station9,Station29,122820,126480
Train_11,Light Travel,Station29,Station29,126480,126480
Train_11,Train Trip,Station29,Station9,127320,130980
Train_11,Light Travel,Station9,Station9,130980,130980
Train_11,Train Trip,Station9,Station29,131820,135480
Train_11,Light Travel,Station29,Station29,135480,135480
Train_11,Train Trip,Station29,Station9,136320,139980
Train_11,Light Travel,Station9,Station9,139980,139980
Train_11,Train Trip,Station9,Station29,140820,144480
Train_11,Light Travel,Station29,Station29,144480,144480
Train_11,Train Trip,Station29,Station9,145320,148980
Train_11,Light Travel,Station9,Station9,148980,148980
Train_11,Train Trip,Station9,Station29,149820,153480
Train_11,Light Travel,Station29,Station29,153480,153480
Train_11,Train Trip,Station29,Station9,154320,157980
Train_11,Light Travel,Station9,Station9,157980,157980
Train_11,Train Trip,Station9,Station29,158820,162480
Train_11,Light Travel,Station29,Station29,162480,162480
Train_11,Train Trip,Station29,Station9,165120,168780
Train_11,Light Travel,Station9,Station9,168780,168780
Train_11,Train Trip,Station9,Station29,169620,173280
Train_11,Light Travel,Station29,Station29,173280,173280
Train_11,Train Trip,Station29,Station9,192120,195780
Train_11,Light Travel,Station9,Station9,195780,195780
Train_11,Train Trip,Station9,Station29,196620,200280
Train_11,Light Travel,Station29,Station29,200280,200280
Train_11,Train Trip,Station29,Station9,222720,226380
Train_11,Light Travel,Station9,Station9,226380,226380
Train_11,Train Trip,Station9,Station29,227220,230880
Train_11,Light Travel,Station29,Station29,230880,230880
Train_11,Train Trip,Station29,Station31,236040,243090
Train_11,Light Travel,Station31,Station19,243090,246450
Train_11,Train Trip,Station19,Station7,255480,264876
Train_11,Light Travel,Station7,Station7,264876,264876
Train_11,Train Trip,Station7,Station19,274440,284550
Train_11,Light Travel,Station19,Station19,284550,284550
Train_11,Train Trip,Station19,Station57,307080,309090
Train_11,Light Travel,Station57,Station57,309090,309090
Train_11,Train Trip,Station57,Station59,310050,311700
Train_11,Light Travel,Station59,Station19,311700,311880
Train_11,Train Trip,Station19,Station32,317910,321240
Train_11,Light Travel,Station32,Station32,321240,321240
Train_11,Train Trip,Station32,Station45,323070,324570
Train_11,Light Travel,Station45,Station7,324570,331350
Train_11,Train Trip,Station7,Station15,337500,347070
Train_11,Light Travel,Station15,Station15,347070,347070
Train_11,Train Trip,Station15,Station26,366330,371940
Train_11,Light Travel,Station26,Station26,371940,371940
Train_11,Train Trip,Station26,Station7,418560,432870
Train_11,Light Travel,Station7,Station7,432870,432870
Train_11,Train Trip,Station7,Station5,512700,526260
Train_11,Light Travel,Station5,Station5,526260,526260
Train_11,Train Trip,Station5,Station7,530640,543480
Train_11,Light Travel,Station7,Station7,543480,543480
Train_11,Train Trip,Station7,Station26,546300,560640
Train_11,Light Travel,Station26,Station26,560640,560640
Train_11,Train Trip,Station26,Station13,591360,604800
Train_12,Train Trip,Station20,Station11,300,4470
Train_12,Light Travel,Station11,Station11,4470,4470
Train_12,Train Trip,Station11,Station20,17460,21810
Train_12,Light Travel,Station20,Station11,21810,24510
Train_12,Train Trip,Station11,Station20,24660,28854
Train_12,Light Travel,Station20,Station20,28854,28854
Train_12,Train Trip,Station20,Station11,29700,33870
Train_12,Light Travel,Station11,Station11,33870,33870
Train_12,Train Trip,Station11,Station20,36060,40080
Train_12,Light Travel,Station20,Station20,40080,40080
Train_12,Train Trip,Station20,Station11,40500,44670
Train_12,Light Travel,Station11,Station11,44670,44670
Train_12,Train Trip,Station11,Station20,46860,50880
Train_12,Light Travel,Station20,Station20,50880,50880
Train_12,Train Trip,Station20,Station11,58290,62670
Train_12,Light Travel,Station11,Station20,62670,65190
Train_12,Train Trip,Station20,Station22,65250,69810
Train_12,Light Travel,Station22,Station22,69810,69810
Train_12,Train Trip,Station22,Station20,103740,108330
Train_12,Light Travel,Station20,Station11,108330,111030
Train_12,Train Trip,Station11,Station20,111660,115854
Train_12,Light Travel,Station20,Station20,115854,115854
Train_12,Train Trip,Station20,Station11,150210,153960
Train_12,Light Travel,Station11,Station11,153960,153960
Train_12,Train Trip,Station11,Station20,154860,158880
Train_12,Light Travel,Station20,Station20,158880,158880
Train_12,Train Trip,Station20,Station11,159300,163470
Train_12,Light Travel,Station11,Station11,163470,163470
Train_12,Train Trip,Station11,Station20,194460,198810
Train_12,Light Travel,Station20,Station20,199410,199410
Train_12,Train Trip,Station20,Station11,199500,203670
Train_12,Light Travel,Station11,Station11,203670,203670
Train_12,Train Trip,Station11,Station20,205860,209880
Train_12,Light Travel,Station20,Station20,209880,209880
Train_12,Train Trip,Station20,Station11,224700,228870
Train_12,Light Travel,Station11,Station11,228870,228870
Train_12,Train Trip,Station11,Station20,231060,235080
Train_12,Light Travel,Station20,Station20,235080,235080
Train_12,Train Trip,Station20,Station11,235500,239670
Train_12,Light Travel,Station11,Station20,239670,242190
Train_12,Train Trip,Station20,Station28,242370,250350
Train_12,Light Travel,Station28,Station28,250350,250350
Train_12,Train Trip,Station28,Station20,281190,288900
Train_12,Light Travel,Station20,Station20,288900,288900
Train_12,Train Trip,Station20,Station11,303900,308070
Train_12,Light Travel,Station11,Station11,308070,308070
Train_12,Train Trip,Station11,Station20,309810,314280
Train_12,Light Travel,Station20,Station20,314280,314280
Train_12,Train Trip,Station20,Station11,323610,327360
Train_12,Light Travel,Station11,Station11,327360,327360
Train_12,Train Trip,Station11,Station20,328260,332280
Train_12,Light Travel,Station20,Station20,332280,332280
Train_12,Train Trip,Station20,Station11,332700,336870
Train_12,Light Travel,Station11,Station11,336870,336870
Train_12,Train Trip,Station11,Station20,367860,372210
Train_12,Light Travel,Station20,Station20,372210,372210
Train_12,Train Trip,Station20,Station11,393900,398070
Train_12,Light Travel,Station11,Station20,398070,400590
Train_12,Train Trip,Station20,Station28,402480,411090
Train_13,Train Trip,Station5,Station21,9120,26460
Train_13,Light Travel,Station21,Station21,26460,26460
Train_13,Train Trip,Station21,Station55,27540,28470
Train_13,Light Travel,Station55,Station55,28470,28470
Train_13,Train Trip,Station55,Station21,79500,80400
Train_13,Light Travel,Station21,Station21,80400,80400
Train_13,Train Trip,Station21,Station5,81900,98220
Train_13,Light Travel,Station5,Station5,98220,98220
Train_13,Train Trip,Station5,Station7,98640,111480
Train_13,Light Travel,Station7,Station7,111480,111480
Train_13,Train Trip,Station7,Station26,114300,128640
Train_13,Light Travel,Station26,Station26,128640,128640
Train_13,Train Trip,Station26,Station35,150180,157260
Train_13,Light Travel,Station35,Station35,157260,157260
Train_13,Train Trip,Station35,Station26,190680,197100
Train_13,Light Travel,Station26,Station26,197100,197100
Train_13,Train Trip,Station26,Station51,198480,209280
Train_13,Light Travel,Station51,Station51,209280,209280
Train_13,Train Trip,Station51,Station26,215520,226260
Train_13,Light Travel,Station26,Station26,226260,226260
Train_13,Train Trip,Station26,Station17,249120,260028
Train_13,Light Travel,Station17,Station17,260028,260028
Train_13,Train Trip,Station17,Station26,276120,287280
Train_13,Light Travel,Station26,Station26,287280,287280
Train_13,Train Trip,Station26,Station51,292080,302880
Train_13,Light Travel,Station51,Station51,302880,302880
Train_13,Train Trip,Station51,Station26,309120,319860
Train_13,Light Travel,Station26,Station26,319860,319860
Train_13,Train Trip,Station26,Station17,335520,346428
Train_13,Light Travel,Station17,Station17,346428,346428
Train_13,Train Trip,Station17,Station26,362520,373680
Train_13,Light Travel,Station26,Station26,373680,373680
Train_13,Train Trip,Station26,Station7,375360,389670
Train_13,Light Travel,Station7,Station7,389670,389670
Train_13,Train Trip,Station7,Station25,392160,403470
Train_13,Light Travel,Station25,Station25,403470,403470
Train_13,Train Trip,Station25,Station43,406200,411720
Train_13,Light Travel,Station43,Station43,411720,411720
Train_13,Train Trip,Station43,Station40,592800,597060
Train_14,Train Trip,Station22,Station20,14940,19530
Train_14,Light Travel,Station20,Station31,19530,23610
Train_14,Train Trip,Station31,Station29,24450,32160
Train_14,Light Travel,Station29,Station29,32160,32160
Train_14,Train Trip,Station29,Station9,35520,39180
Train_14,Light Travel,Station9,Station9,39180,39180
Train_14,Train Trip,Station9,Station29,40020,43680
Train_14,Light Travel,Station29,Station29,43680,43680
Train_14,Train Trip,Station29,Station9,44520,48180
Train_14,Light Travel,Station9,Station9,48180,48180
Train_14,Train Trip,Station9,Station29,49020,52680
Train_14,Light Travel,Station29,Station29,52680,52680
Train_14,Train Trip,Station29,Station9,58920,62580
Train_14,Light Travel,Station9,Station9,62580,62580
Train_14,Train Trip,Station9,Station29,63420,67080
Train_14,Light Travel,Station29,Station29,67080,67080
Train_14,Train Trip,Station29,Station9,67920,71580
Train_14,Light Travel,Station9,Station9,71580,71580
Train_14,Train Trip,Station9,Station29,72420,76080
Train_14,Light Travel,Station29,Station29,76080,76080
Train_14,Train Trip,Station29,Station9,85920,89580
Train_14,Light Travel,Station9,Station9,89580,89580
Train_14,Train Trip,Station9,Station29,106620,110280
Train_14,Light Travel,Station29,Station29,110280,110280
Train_14,Train Trip,Station29,Station9,111120,114780
Train_14,Light Travel,Station9,Station9,114780,114780
Train_14,Train Trip,Station9,Station29,115620,119280
Train_14,Light Travel,Station29,Station29,119280,119280
Train_14,Train Trip,Station29,Station9,129120,132780
Train_14,Light Travel,Station9,Station9,132780,132780
Train_14,Train Trip,Station9,Station29,133620,137280
Train_14,Light Travel,Station29,Station29,137280,137280
Train_14,Train Trip,Station29,Station31,142440,149490
Train_14,Light Travel,Station31,Station19,149490,152850
Train_14,Train Trip,Station19,Station30,154320,157530
Train_14,Light Travel,Station30,Station30,157530,157530
Train_14,Train Trip,Station30,Station19,189270,192270
Train_14,Light Travel,Station19,Station45,192270,193470
Train_14,Train Trip,Station45,Station32,195120,196620
Train_14,Light Travel,Station32,Station32,196620,196620
Train_14,Train Trip,Station32,Station19,197820,201150
Train_14,Light Travel,Station19,Station19,201150,201150
Train_14,Train Trip,Station19,Station57,220680,222690
Train_14,Light Travel,Station57,Station57,222690,222690
Train_14,Train Trip,Station57,Station59,223650,225300
Train_14,Light Travel,Station59,Station19,225300,225480
Train_14,Train Trip,Station19,Station32,227910,231240
Train_14,Light Travel,Station32,Station32,231240,231240
Train_14,Train Trip,Station32,Station33,276480,277500
Train_14,Light Travel,Station33,Station33,277500,277500
Train_14,Train Trip,Station33,Station32,278748,279810
Train_14,Light Travel,Station32,Station32,279810,279810
Train_14,Train Trip,Station32,Station19,280620,284070
Train_14,Light Travel,Station19,Station19,284070,284070
Train_14,Train Trip,Station19,Station1,321480,327390
Train_14,Light Travel,Station1,Station7,327390,330090
Train_14,Train Trip,Station7,Station3,339900,379200
Train_14,Light Travel,Station3,Station3,379200,379200
Train_14,Train Trip,Station3,Station7,420000,457080
Train_14,Light Travel,Station7,Station7,457080,457080
Train_14,Train Trip,Station7,Station5,589500,601680
Train_15,Train Trip,Station23,Station5,15510,16440
Train_15,Light Travel,Station5,Station5,16440,16440
Train_15,Train Trip,Station5,Station26,16920,20700
Train_15,Light Travel,Station26,Station39,20700,23640
Train_15,Train Trip,Station39,Station27,23760,27600
Train_15,Light Travel,Station27,Station27,27600,27600
Train_15,Train Trip,Station27,Station46,61920,65940
Train_15,Light Travel,Station46,Station46,65940,65940
Train_15,Train Trip,Station46,Station27,109620,113340
Train_15,Light Travel,Station27,Station27,113340,113340
Train_15,Train Trip,Station27,Station46,144720,148620
Train_15,Light Travel,Station46,Station46,148620,148620
Train_15,Train Trip,Station46,Station27,195390,199500
Train_15,Light Travel,Station27,Station27,199500,199500
Train_15,Train Trip,Station27,Station51,204600,207360
Train_15,Light Travel,Station51,Station51,207360,207360
Train_15,Train Trip,Station51,Station35,208320,212670
Train_15,Light Travel,Station35,Station35,212670,212670
Train_15,Train Trip,Station35,Station26,213330,219660
Train_15,Light Travel,Station26,Station26,219660,219660
Train_15,Train Trip,Station26,Station35,220680,227040
Train_15,Light Travel,Station35,Station35,227640,227640
Train_15,Train Trip,Station35,Station51,227700,232080
Train_15,Light Travel,Station51,Station51,232080,232080
Train_15,Train Trip,Station51,Station35,238320,242670
Train_15,Light Travel,Station35,Station35,243270,243270
Train_15,Train Trip,Station35,Station26,243330,249660
Train_15,Light Travel,Station26,Station26,249660,249660
Train_15,Train Trip,Station26,Station27,277200,291810
Train_15,Light Travel,Station27,Station27,291810,291810
Train_15,Train Trip,Station27,Station46,322920,326940
Train_15,Light Travel,Station46,Station46,326940,326940
Train_15,Train Trip,Station46,Station27,370620,374340
Train_15,Light Travel,Station27,Station27,374340,374340
Train_15,Train Trip,Station27,Station46,405720,409620
Train_16,Train Trip,Station24,Station25,15600,21840
Train_16,Light Travel,Station25,Station25,21840,21840
Train_16,Train Trip,Station25,Station44,22740,23760
Train_16,Light Travel,Station44,Station44,23760,23760
Train_16,Train Trip,Station44,Station25,24210,25302
Train_16,Light Travel,Station25,Station25,25302,25302
Train_16,Train Trip,Station25,Station24,76020,82200
Train_16,Light Travel,Station24,Station24,82200,82200
Train_16,Train Trip,Station24,Station25,106200,112470
Train_16,Light Travel,Station25,Station52,112470,114750
Train_16,Train Trip,Station52,Station43,116190,117120
Train_16,Light Travel,Station43,Station43,117120,117120
Train_16,Train Trip,Station43,Station25,129000,134400
Train_16,Light Travel,Station25,Station25,134400,134400
Train_16,Train Trip,Station25,Station58,137220,142230
Train_16,Light Travel,Station58,Station58,142230,142230
Train_16,Train Trip,Station58,Station25,146820,153294
Train_16,Light Travel,Station25,Station25,153294,153294
Train_16,Train Trip,Station25,Station7,194820,205980
Train_16,Light Travel,Station7,Station7,205980,205980
Train_16,Train Trip,Station7,Station5,254100,267660
Train_16,Light Travel,Station5,Station5,267660,267660
Train_16,Train Trip,Station5,Station7,276960,289650
Train_16,Light Travel,Station7,Station7,289650,289650
Train_16,Train Trip,Station7,Station27,309300,330600
Train_16,Light Travel,Station27,Station27,330600,330600
Train_16,Train Trip,Station27,Station39,365040,368760
Train_16,Light Travel,Station39,Station39,368760,368760
Train_16,Train Trip,Station39,Station27,371400,375600
Train_16,Light Travel,Station27,Station27,375600,375600
Train_16,Train Trip,Station27,Station7,376260,397470
Train_16,Light Travel,Station7,Station7,397470,397470
Train_16,Train Trip,Station7,Station3,426900,466200
Train_16,Light Travel,Station3,Station3,466200,466200
Train_16,Train Trip,Station3,Station7,507000,544080
Train_16,Light Travel,Station7,Station7,544080,544080
Train_16,Train Trip,Station7,Station2,599700,605400
Train_17,Train Trip,Station11,Station20,16140,19800
Train_17,Light Travel,Station20,Station11,19800,22500
Train_17,Train Trip,Station11,Station20,22560,26730
Train_17,Light Travel,Station20,Station20,26730,26730
Train_17,Train Trip,Station20,Station22,27120,31560
Train_17,Light Travel,Station22,Station22,31560,31560
Train_17,Train Trip,Station22,Station20,32940,37530
Train_17,Light Travel,Station20,Station20,37530,37530
Train_17,Train Trip,Station20,Station11,63210,66960
Train_17,Light Travel,Station11,Station11,66960,66960
Train_17,Train Trip,Station11,Station20,67860,71880
Train_17,Light Travel,Station20,Station20,71880,71880
Train_17,Train Trip,Station20,Station11,72300,76470
Train_17,Light Travel,Station11,Station20,76470,78990
Train_17,Train Trip,Station20,Station11,79500,83670
Train_17,Light Travel,Station11,Station11,83670,83670
Train_17,Train Trip,Station11,Station20,103860,108210
Train_17,Light Travel,Station20,Station20,108210,108210
Train_17,Train Trip,Station20,Station11,108900,113190
Train_17,Light Travel,Station11,Station11,113190,113190
Train_17,Train Trip,Station11,Station20,113940,117600
Train_17,Light Travel,Station20,Station20,117600,117600
Train_17,Train Trip,Station20,Station11,119700,123870
Train_17,Light Travel,Station11,Station11,123870,123870
Train_17,Train Trip,Station11,Station20,126060,130080
Train_17,Light Travel,Station20,Station20,130080,130080
Train_17,Train Trip,Station20,Station11,141300,145470
Train_17,Light Travel,Station11,Station11,145470,145470
Train_17,Train Trip,Station11,Station20,147660,151680
Train_17,Light Travel,Station20,Station20,151680,151680
Train_17,Train Trip,Station20,Station11,157410,161160
Train_17,Light Travel,Station11,Station11,161160,161160
Train_17,Train Trip,Station11,Station20,162060,166080
Train_17,Light Travel,Station20,Station20,166080,166080
Train_17,Train Trip,Station20,Station11,166500,170670
Train_17,Light Travel,Station11,Station11,170670,170670
Train_17,Train Trip,Station11,Station20,190860,195210
Train_17,Light Travel,Station20,Station20,195810,195810
Train_17,Train Trip,Station20,Station11,195900,200190
Train_17,Light Travel,Station11,Station11,200190,200190
Train_17,Train Trip,Station11,Station20,202260,206280
Train_17,Light Travel,Station20,Station20,206280,206280
Train_17,Train Trip,Station20,Station22,222480,227160
Train_17,Light Travel,Station22,Station22,227160,227160
Train_17,Train Trip,Station22,Station20,234930,240330
Train_17,Light Travel,Station20,Station20,240330,240330
Train_17,Train Trip,Station20,Station11,240810,244560
Train_17,Light Travel,Station11,Station11,244560,244560
Train_17,Train Trip,Station11,Station20,249060,253080
Train_17,Light Travel,Station20,Station20,253080,253080
Train_17,Train Trip,Station20,Station22,254880,259290
Train_17,Light Travel,Station22,Station22,259290,259290
Train_17,Train Trip,Station22,Station20,278940,283530
Train_17,Light Travel,Station20,Station20,283530,283530
Train_17,Train Trip,Station20,Station11,285900,290070
Train_17,Light Travel,Station11,Station11,290070,290070
Train_17,Train Trip,Station11,Station20,292260,296280
Train_17,Light Travel,Station20,Station20,296280,296280
Train_17,Train Trip,Station20,Station22,301920,306360
Train_17,Light Travel,Station22,Station22,306360,306360
Train_17,Train Trip,Station22,Station20,307740,312330
Train_17,Light Travel,Station20,Station20,312330,312330
Train_17,Train Trip,Station20,Station11,312810,316560
Train_17,Light Travel,Station11,Station11,316560,316560
Train_17,Train Trip,Station11,Station20,317460,321480
Train_17,Light Travel,Station20,Station20,322080,322080
Train_17,Train Trip,Station20,Station28,322110,330060
Train_17,Light Travel,Station28,Station28,330060,330060
Train_17,Train Trip,Station28,Station20,364890,372540
Train_17,Light Travel,Station20,Station20,372540,372540
Train_17,Train Trip,Station20,Station11,372900,377070
Train_17,Light Travel,Station11,Station11,377070,377070
Train_17,Train Trip,Station11,Station20,379260,383280
Train_17,Light Travel,Station20,Station20,383280,383280
Train_17,Train Trip,Station20,Station11,399810,403560
Train_17,Light Travel,Station11,Station11,403560,403560
Train_17,Train Trip,Station11,Station20,404460,408480
Train_17,Light Travel,Station20,Station20,408480,408480
Train_17,Train Trip,Station20,Station22,412050,416610
Train_17,Light Travel,Station22,Station22,416610,416610
Train_17,Train Trip,Station22,Station20,553140,557730
Train_17,Light Travel,Station20,Station20,557730,557730
Train_17,Train Trip,Station20,Station11,560100,564270
Train_17,Light Travel,Station11,Station11,564270,564270
Train_17,Train Trip,Station11,Station20,573660,577680
Train_17,Light Travel,Station20,Station20,577680,577680
Train_17,Train Trip,Station20,Station11,578100,582270
Train_17,Light Travel,Station11,Station11,582270,582270
Train_17,Train Trip,Station11,Station20,584460,588480
Train_17,Light Travel,Station20,Station20,588480,588480
Train_17,Train Trip,Station20,Station11,590610,594360
Train_18,Train Trip,Station26,Station27,16200,30810
Train_18,Light Travel,Station27,Station27,30810,30810
Train_18,Train Trip,Station27,Station39,66060,69600
Train_18,Light Travel,Station39,Station39,69600,69600
Train_18,Train Trip,Station39,Station27,110160,114000
Train_18,Light Travel,Station27,Station27,114000,114000
Train_18,Train Trip,Station27,Station39,152460,156000
Train_18,Light Travel,Station39,Station39,156000,156000
Train_18,Train Trip,Station39,Station27,198000,202200
Train_18,Light Travel,Station27,Station27,202200,202200
Train_18,Train Trip,Station27,Station7,202860,224070
Train_18,Light Travel,Station7,Station7,224070,224070
Train_18,Train Trip,Station7,Station5,243900,256080
Train_18,Light Travel,Station5,Station5,256080,256080
Train_18,Train Trip,Station5,Station26,276120,279900
Train_18,Light Travel,Station26,Station25,279900,283200
Train_18,Train Trip,Station25,Station40,283800,284820
Train_18,Light Travel,Station40,Station40,284820,284820
Train_18,Train Trip,Station40,Station52,285540,288990
Train_18,Light Travel,Station52,Station43,288990,289410
Train_18,Train Trip,Station43,Station25,291000,296400
Train_18,Light Travel,Station25,Station25,296400,296400
Train_18,Train Trip,Station25,Station7,302820,313980
Train_18,Light Travel,Station7,Station7,313980,313980
Train_18,Train Trip,Station7,Station26,316500,330840
Train_18,Light Travel,Station26,Station26,330840,330840
Train_18,Train Trip,Station26,Station7,332760,347070
Train_18,Light Travel,Station7,Station7,347070,347070
Train_18,Train Trip,Station7,Station25,371160,382470
Train_18,Light Travel,Station25,Station25,382470,382470
Train_18,Train Trip,Station25,Station43,392400,397920
Train_18,Light Travel,Station43,Station52,397920,398340
Train_18,Train Trip,Station52,Station43,461790,462720
Train_18,Light Travel,Station43,Station43,462720,462720
Train_18,Train Trip,Station43,Station25,463800,469200
Train_18,Light Travel,Station25,Station25,469200,469200
Train_18,Train Trip,Station25,Station24,513960,520974
Train_18,Light Travel,Station24,Station24,520974,520974
Train_18,Train Trip,Station24,Station25,545400,551670
Train_18,Light Travel,Station25,Station25,551670,551670
Train_18,Train Trip,Station25,Station7,583620,594780
