Train,Type,From,To,StartTime,EndTime
Train_31,Light Travel,Station3,Station3,17340,17340
Train_53,Train Trip,Station119,Station120,17460,18060
Train_72,Train Trip,Station14,Station114,17460,18780
Train_1,Train Trip,Station1,Station105,17820,21120
Train_59,Light Travel,Station111,Station14,17880,18000
Train_29,Train Trip,Station101,Station121,18060,20160
Train_53,Light Travel,Station120,Station119,18060,18540
Train_56,Train Trip,Station85,Station122,18120,21240
Train_5,Train Trip,Station16,Station14,18180,26460
Train_2,Light Travel,Station84,Station84,18240,18240
Train_73,Train Trip,Station122,Station105,18360,22920
Train_8,Train Trip,Station114,Station85,18360,24720
Train_25,Light Travel,Station108,Station132,18480,20040
Train_74,Train Trip,Station85,Station14,18540,22860
Train_75,Train Trip,Station91,Station16,18600,19020
Train_10,Train Trip,Station32,Station14,18600,26640
Train_31,Train Trip,Station3,Station56,18720,24420
Train_2,Train Trip,Station84,Station123,18780,22200
Train_72,Light Travel,Station114,Station114,18780,18780
Train_59,Train Trip,Station14,Station8,18900,27120
Train_75,Light Travel,Station16,Station16,19020,19020
Train_21,Train Trip,Station28,Station124,19080,20100
Train_76,Train Trip,Station85,Station14,19140,23040
Train_49,Light Travel,Station14,Station14,19260,19260
Train_77,Train Trip,Station125,Station126,19320,19560
Train_12,Light Travel,Station105,Station105,19320,19320
Train_68,Light Travel,Station14,Station14,19440,19440
Train_78,Train Trip,Station32,Station127,19500,19920
Train_17,Light Travel,Station107,Station107,19500,19500
Train_77,Light Travel,Station126,Station126,19560,19560
Train_79,Train Trip,Station128,Station36,19680,42600
Train_80,Train Trip,Station128,Station36,19680,42600
Train_81,Train Trip,Station91,Station8,19740,20460
Train_18,Train Trip,Station32,Station14,19800,28260
Train_58,Light Travel,Station95,Station95,19860,19860
Train_82,Train Trip,Station127,Station129,19920,20400
Train_78,Light Travel,Station127,Station127,19920,19920
Train_68,Train Trip,Station14,Station85,19980,23940
Train_75,Train Trip,Station16,Station14,19980,28080
Train_21,Light Travel,Station124,Station92,20100,20460
Train_12,Train Trip,Station105,Station122,20160,24840
Train_29,Light Travel,Station121,Station101,20160,21660
Train_82,Light Travel,Station129,Station129,20400,20400
Train_81,Light Travel,Station8,Station8,20460,20460
Train_32,Light Travel,Station54,Station101,20520,20760
Train_83,Train Trip,Station5,Station36,20580,20940
Train_54,Train Trip,Station5,Station36,20580,20940
Train_6,Train Trip,Station120,Station36,20580,41340
Train_53,Train Trip,Station119,Station36,20700,36360
Train_84,Train Trip,Station119,Station36,20700,36360
Train_51,Train Trip,Station98,Station88,20760,24300
Train_71,Light Travel,Station14,Station14,20880,20880
Train_83,Light Travel,Station36,Station36,20940,20940
Train_54,Light Travel,Station36,Station36,20940,20940
Train_54,Train Trip,Station36,Station130,21060,42000
Train_83,Train Trip,Station36,Station130,21060,42000
Train_1,Light Travel,Station105,Station105,21120,21120
Train_56,Light Travel,Station122,Station122,21240,21240
Train_82,Train Trip,Station129,Station127,21300,21900
Train_7,Train Trip,Station131,Station75,21300,22260
Train_81,Train Trip,Station8,Station14,21420,30060
Train_25,Train Trip,Station132,Station88,21600,24900
Train_85,Train Trip,Station133,Station134,21600,25200
Train_32,Train Trip,Station101,Station135,21600,30000
Train_86,Train Trip,Station117,Station130,21720,28800
Train_87,Train Trip,Station117,Station130,21720,28800
Train_77,Train Trip,Station126,Station136,21720,30240
Train_23,Light Travel,Station1,Station1,21720,21720
Train_33,Light Travel,Station56,Station56,21780,21780
Train_82,Light Travel,Station127,Station127,21900,21900
Train_1,Train Trip,Station105,Station1,21960,25320
Train_56,Train Trip,Station122,Station105,21960,26520
Train_72,Train Trip,Station114,Station85,21960,28320
Train_82,Train Trip,Station127,Station14,21960,30240
Train_88,Train Trip,Station91,Station16,22020,22740
Train_28,Train Trip,Station137,Station138,22140,23460
Train_2,Light Travel,Station123,Station123,22200,22200
Train_63,Train Trip,Station81,Station125,22260,23820
Train_30,Light Travel,Station103,Station103,22260,22260
Train_7,Light Travel,Station75,Station75,22260,22260
Train_4,Train Trip,Station5,Station139,22320,33300
Train_20,Train Trip,Station77,Station88,22380,38160
Train_34,Light Travel,Station58,Station58,22380,22380
Train_71,Train Trip,Station14,Station8,22500,30720
Train_34,Train Trip,Station58,Station88,22500,33420
Train_27,Train Trip,Station5,Station119,22560,36840
Train_50,Train Trip,Station5,Station119,22560,36840
Train_49,Train Trip,Station14,Station85,22680,28140
Train_88,Light Travel,Station16,Station16,22740,22740
Train_2,Train Trip,Station123,Station119,22800,25080
Train_7,Train Trip,Station75,Station88,22800,26520
Train_74,Light Travel,Station14,Station14,22860,22860
Train_29,Train Trip,Station101,Station41,22920,24120
Train_73,Light Travel,Station105,Station105,22920,22920
Train_66,Light Travel,Station109,Station109,22980,22980
Train_22,Light Travel,Station109,Station109,22980,22980
Train_76,Light Travel,Station14,Station14,23040,23040
Train_62,Train Trip,Station137,Station88,23100,28320
Train_78,Train Trip,Station127,Station129,23280,23880
Train_14,Light Travel,Station8,Station91,23340,24240
Train_28,Light Travel,Station138,Station138,23460,23460
Train_76,Train Trip,Station14,Station85,23580,27540
Train_88,Train Trip,Station16,Station14,23580,31680
Train_73,Train Trip,Station105,Station122,23760,28440
Train_89,Train Trip,Station32,Station14,23760,31860
Train_63,Light Travel,Station125,Station125,23820,23820
Train_78,Light Travel,Station129,Station129,23880,23880
Train_68,Light Travel,Station85,Station85,23940,23940
Train_57,Light Travel,Station46,Station49,24000,24120
Train_67,Light Travel,Station112,Station112,24060,24060
Train_29,Light Travel,Station41,Station41,24120,24120
Train_14,Train Trip,Station91,Station8,24240,24900
Train_28,Train Trip,Station138,Station137,24240,25680
Train_51,Light Travel,Station88,Station88,24300,24300
Train_13,Light Travel,Station118,Station118,24420,24420
Train_31,Light Travel,Station56,Station56,24420,24420
Train_69,Light Travel,Station14,Station14,24480,24480
Train_24,Train Trip,Station106,Station73,24660,30000
Train_70,Light Travel,Station14,Station14,24660,24660
Train_8,Light Travel,Station85,Station85,24720,24720
Train_12,Light Travel,Station122,Station122,24840,24840
Train_78,Train Trip,Station129,Station127,24900,25500
Train_25,Light Travel,Station88,Station105,24900,25200
Train_14,Light Travel,Station8,Station8,24900,24900
Train_52,Train Trip,Station84,Station20,24960,30300
Train_64,Light Travel,Station62,Station62,24960,24960
Train_23,Train Trip,Station1,Station105,25020,28320
Train_2,Light Travel,Station119,Station119,25080,25080
Train_22,Train Trip,Station109,Station140,25200,26040
Train_85,Light Travel,Station134,Station134,25200,25200
Train_85,Train Trip,Station134,Station137,25260,30240
Train_1,Light Travel,Station1,Station1,25320,25320
Train_74,Train Trip,Station14,Station141,25380,33720
Train_35,Light Travel,Station60,Station101,25440,25920
Train_21,Train Trip,Station92,Station142,25500,25980
Train_78,Light Travel,Station127,Station127,25500,25500
Train_25,Train Trip,Station105,Station1,25560,28920
Train_12,Train Trip,Station122,Station105,25560,30120
Train_16,Light Travel,Station36,Station36,25620,25620
Train_28,Light Travel,Station137,Station137,25680,25680
Train_21,Light Travel,Station142,Station142,25980,25980
Train_22,Light Travel,Station140,Station140,26040,26040
Train_69,Train Trip,Station14,Station8,26100,34320
Train_55,Light Travel,Station83,Station83,26460,26460
Train_5,Light Travel,Station14,Station14,26460,26460
Train_56,Light Travel,Station105,Station105,26520,26520
Train_7,Light Travel,Station88,Station105,26520,26820
Train_51,Train Trip,Station88,Station77,26640,42480
Train_10,Light Travel,Station14,Station14,26640,26640
Train_13,Train Trip,Station118,Station75,26820,27480
Train_14,Train Trip,Station8,Station14,26820,35280
Train_11,Train Trip,Station79,Station73,26940,44940
Train_63,Train Trip,Station125,Station81,27060,28380
Train_16,Train Trip,Station36,Station143,27060,33600
Train_19,Train Trip,Station26,Station49,27120,46980
Train_59,Light Travel,Station8,Station8,27120,27120
Train_10,Train Trip,Station14,Station85,27180,31140
Train_28,Train Trip,Station137,Station134,27300,32340
Train_70,Train Trip,Station14,Station144,27300,33360
Train_56,Train Trip,Station105,Station122,27360,32040
Train_13,Light Travel,Station75,Station75,27480,27480
Train_76,Light Travel,Station85,Station145,27540,27660
Train_5,Train Trip,Station14,Station85,27900,31920
Train_75,Light Travel,Station14,Station14,28080,28080
Train_49,Light Travel,Station85,Station85,28140,28140
Train_26,Light Travel,Station44,Station101,28260,28500
Train_18,Light Travel,Station14,Station121,28260,30720
Train_72,Light Travel,Station85,Station85,28320,28320
Train_62,Light Travel,Station88,Station88,28320,28320
Train_23,Light Travel,Station105,Station105,28320,28320
Train_55,Train Trip,Station83,Station5,28380,29580
Train_63,Light Travel,Station81,Station81,28380,28380
Train_36,Light Travel,Station62,Station62,28440,28440
Train_73,Light Travel,Station122,Station122,28440,28440
Train_1,Train Trip,Station1,Station105,28620,31920
Train_57,Train Trip,Station49,Station44,28680,45960
Train_9,Light Travel,Station36,Station36,28680,28680
Train_86,Light Travel,Station130,Station130,28800,28800
Train_87,Light Travel,Station130,Station130,28800,28800
Train_25,Light Travel,Station1,Station1,28920,28920
Train_33,Train Trip,Station56,Station62,29040,33360
Train_23,Train Trip,Station105,Station1,29160,32520
Train_73,Train Trip,Station122,Station105,29160,33720
Train_26,Train Trip,Station101,Station108,29160,34920
Train_22,Train Trip,Station140,Station109,29220,30120
Train_63,Train Trip,Station81,Station125,29400,30420
Train_76,Train Trip,Station145,Station113,29460,29640
Train_75,Train Trip,Station14,Station8,29460,37740
Train_55,Light Travel,Station5,Station86,29580,29940
Train_76,Light Travel,Station113,Station113,29640,29640
Train_35,Train Trip,Station101,Station146,29700,48960
Train_9,Train Trip,Station36,Station143,30000,35940
Train_32,Light Travel,Station135,Station101,30000,33780
Train_24,Light Travel,Station73,Station36,30000,36060
Train_81,Light Travel,Station14,Station14,30060,30060
Train_86,Train Trip,Station130,Station36,30120,49800
Train_87,Train Trip,Station130,Station36,30120,49800
Train_12,Light Travel,Station105,Station105,30120,30120
Train_22,Light Travel,Station109,Station109,30120,30120
Train_77,Light Travel,Station136,Station136,30240,30240
Train_82,Light Travel,Station14,Station14,30240,30240
Train_85,Light Travel,Station137,Station137,30240,30240
Train_78,Train Trip,Station127,Station129,30300,30960
Train_52,Light Travel,Station20,Station20,30300,30300
Train_55,Train Trip,Station86,Station44,30360,48660
Train_59,Train Trip,Station8,Station14,30420,38880
Train_63,Light Travel,Station125,Station125,30420,30420
Train_37,Light Travel,Station64,Station64,30540,30540
Train_71,Light Travel,Station8,Station8,30720,30720
Train_82,Train Trip,Station14,Station85,30900,34740
Train_12,Train Trip,Station105,Station122,30960,35640
Train_78,Light Travel,Station129,Station129,30960,30960
Train_81,Train Trip,Station14,Station85,31080,35340
Train_60,Light Travel,Station117,Station117,31080,31080
Train_10,Light Travel,Station85,Station145,31140,31260
Train_62,Train Trip,Station88,Station147,31200,46260
Train_10,Train Trip,Station145,Station113,31260,31440
Train_29,Train Trip,Station41,Station148,31260,36060
Train_18,Train Trip,Station121,Station98,31320,32880
Train_52,Train Trip,Station20,Station149,31380,31740
Train_10,Light Travel,Station113,Station113,31440,31440
Train_72,Train Trip,Station85,Station113,31680,32040
Train_88,Light Travel,Station14,Station14,31680,31680
Train_52,Light Travel,Station149,Station149,31740,31740
Train_89,Light Travel,Station14,Station14,31860,31860
Train_5,Light Travel,Station85,Station85,31920,31920
Train_1,Light Travel,Station105,Station105,31920,31920
Train_37,Train Trip,Station64,Station103,31980,32280
Train_56,Light Travel,Station122,Station122,32040,32040
Train_72,Light Travel,Station113,Station1,32040,33180
Train_78,Train Trip,Station129,Station127,32220,32760
Train_25,Train Trip,Station1,Station105,32220,35520
Train_37,Light Travel,Station103,Station103,32280,32280
Train_61,Train Trip,Station134,Station133,32340,35880
Train_28,Light Travel,Station134,Station12,32340,36540
Train_77,Train Trip,Station136,Station126,32400,40500
Train_23,Light Travel,Station1,Station1,32520,32520
Train_38,Light Travel,Station66,Station66,32700,32700
Train_1,Train Trip,Station105,Station1,32760,36120
Train_56,Train Trip,Station122,Station105,32760,37320
Train_78,Light Travel,Station127,Station127,32760,32760
Train_18,Light Travel,Station98,Station98,32880,32880
Train_5,Train Trip,Station85,Station14,32940,37260
Train_89,Train Trip,Station14,Station8,33060,41340
Train_4,Light Travel,Station139,Station139,33300,33300
Train_70,Light Travel,Station144,Station144,33360,33360
Train_33,Light Travel,Station62,Station62,33360,33360
Train_34,Light Travel,Station88,Station88,33420,33420
Train_16,Light Travel,Station143,Station143,33600,33600
Train_74,Light Travel,Station141,Station141,33720,33720
Train_73,Light Travel,Station105,Station105,33720,33720
Train_71,Train Trip,Station8,Station14,34020,42480
Train_37,Train Trip,Station103,Station150,34200,35160
Train_69,Light Travel,Station8,Station8,34320,34320
Train_85,Train Trip,Station137,Station134,34500,39480
Train_7,Train Trip,Station105,Station122,34560,39240
Train_88,Train Trip,Station14,Station85,34680,38940
Train_82,Light Travel,Station85,Station85,34740,34740
Train_70,Train Trip,Station144,Station151,34920,38100
Train_26,Light Travel,Station108,Station108,34920,34920
Train_18,Train Trip,Station98,Station44,35100,39480
Train_2,Train Trip,Station119,Station34,35100,56400
Train_37,Light Travel,Station150,Station150,35160,35160
Train_14,Light Travel,Station14,Station14,35280,35280
Train_81,Light Travel,Station85,Station85,35340,35340
Train_73,Train Trip,Station105,Station152,35400,35580
Train_25,Light Travel,Station105,Station105,35520,35520
Train_73,Light Travel,Station152,Station152,35580,35580
Train_32,Train Trip,Station101,Station46,35640,52560
Train_12,Light Travel,Station122,Station122,35640,35640
Train_23,Train Trip,Station1,Station105,35820,39120
Train_61,Light Travel,Station133,Station133,35880,35880
Train_9,Light Travel,Station143,Station143,35940,35940
Train_36,Train Trip,Station62,Station34,36000,43860
Train_29,Light Travel,Station148,Station148,36060,36060
Train_61,Train Trip,Station133,Station134,36120,39540
Train_66,Train Trip,Station109,Station34,36120,47760
Train_22,Train Trip,Station109,Station34,36120,47760
Train_1,Light Travel,Station1,Station1,36120,36120
Train_25,Train Trip,Station105,Station1,36360,39720
Train_12,Train Trip,Station122,Station105,36360,40920
Train_53,Light Travel,Station36,Station36,36360,36360
Train_84,Light Travel,Station36,Station36,36360,36360
Train_64,Train Trip,Station62,Station56,36480,39960
Train_84,Train Trip,Station36,Station130,36480,56400
Train_53,Train Trip,Station36,Station130,36480,56400
Train_8,Train Trip,Station85,Station14,36540,40860
Train_74,Train Trip,Station141,Station105,36540,42240
Train_14,Train Trip,Station14,Station8,36660,44940
Train_63,Train Trip,Station125,Station126,36840,37080
Train_27,Light Travel,Station119,Station119,36840,36840
Train_50,Light Travel,Station119,Station119,36840,36840
Train_63,Light Travel,Station126,Station126,37080,37080
Train_5,Light Travel,Station14,Station14,37260,37260
Train_56,Light Travel,Station105,Station105,37320,37320
Train_78,Train Trip,Station127,Station129,37500,38160
Train_69,Train Trip,Station8,Station14,37620,46080
Train_75,Light Travel,Station8,Station8,37740,37740
Train_73,Train Trip,Station152,Station105,38100,38340
Train_70,Light Travel,Station151,Station151,38100,38100
Train_56,Train Trip,Station105,Station122,38160,42840
Train_20,Light Travel,Station88,Station115,38160,38340
Train_78,Light Travel,Station129,Station129,38160,38160
Train_5,Train Trip,Station14,Station85,38280,42540
Train_63,Train Trip,Station126,Station136,38340,46440
Train_73,Light Travel,Station105,Station105,38340,38340
Train_4,Train Trip,Station139,Station77,38520,40380
Train_20,Train Trip,Station115,Station132,38700,39600
Train_59,Light Travel,Station14,Station14,38880,38880
Train_88,Light Travel,Station85,Station85,38940,38940
Train_23,Light Travel,Station105,Station105,39120,39120
Train_70,Train Trip,Station151,Station144,39240,42360
Train_7,Light Travel,Station122,Station122,39240,39240
Train_78,Train Trip,Station129,Station127,39420,39960
Train_1,Train Trip,Station1,Station105,39420,42720
Train_85,Light Travel,Station134,Station134,39480,39480
Train_18,Light Travel,Station44,Station54,39480,39960
Train_61,Light Travel,Station134,Station134,39540,39540
Train_85,Train Trip,Station134,Station133,39600,43020
Train_61,Train Trip,Station134,Station137,39600,44640
Train_20,Light Travel,Station132,Station132,39600,39600
Train_25,Light Travel,Station1,Station8,39720,42420
Train_23,Train Trip,Station105,Station1,39960,43320
Train_7,Train Trip,Station122,Station105,39960,44520
Train_64,Light Travel,Station56,Station103,39960,42300
Train_78,Light Travel,Station127,Station127,39960,39960
Train_28,Train Trip,Station12,Station106,40020,45000
Train_82,Train Trip,Station85,Station14,40140,44460
Train_59,Train Trip,Station14,Station8,40260,48540
Train_4,Light Travel,Station77,Station77,40380,40380
Train_77,Light Travel,Station126,Station126,40500,40500
Train_17,Train Trip,Station107,Station153,40560,46380
Train_8,Light Travel,Station14,Station14,40860,40860
Train_12,Light Travel,Station105,Station105,40920,40920
Train_34,Train Trip,Station88,Station77,41040,56880
Train_77,Train Trip,Station126,Station125,41160,41400
Train_75,Train Trip,Station8,Station14,41220,49680
Train_24,Train Trip,Station36,Station154,41340,49320
Train_6,Light Travel,Station36,Station36,41340,41340
Train_89,Light Travel,Station8,Station8,41340,41340
Train_77,Light Travel,Station125,Station125,41400,41400
Train_73,Train Trip,Station105,Station122,41760,46440
Train_26,Train Trip,Station108,Station155,41880,42780
Train_8,Train Trip,Station14,Station85,41880,46140
Train_54,Light Travel,Station130,Station130,42000,42000
Train_83,Light Travel,Station130,Station130,42000,42000
Train_12,Train Trip,Station105,Station141,42240,48120
Train_74,Light Travel,Station105,Station105,42240,42240
Train_50,Train Trip,Station119,Station36,42300,57960
Train_27,Train Trip,Station119,Station36,42300,57960
Train_70,Light Travel,Station144,Station144,42360,42360
Train_51,Light Travel,Station77,Station92,42480,43200
Train_71,Light Travel,Station14,Station14,42480,42480
Train_5,Light Travel,Station85,Station85,42540,42540
Train_79,Light Travel,Station36,Station36,42600,42600
Train_80,Light Travel,Station36,Station36,42600,42600
Train_80,Train Trip,Station36,Station119,42720,58440
Train_6,Train Trip,Station36,Station119,42720,58440
Train_1,Light Travel,Station105,Station105,42720,42720
Train_15,Light Travel,Station44,Station136,42780,44520
Train_26,Light Travel,Station155,Station155,42780,42780
Train_56,Light Travel,Station122,Station122,42840,42840
Train_72,Train Trip,Station1,Station105,43020,46320
Train_85,Light Travel,Station133,Station133,43020,43020
Train_23,Light Travel,Station1,Station1,43320,43320
