Train,Type,From,To,StartTime,EndTime
Train_21,Light Travel,Station38,Station5,198,978
Train_42,Light Travel,Station72,Station72,240,240
Train_54,Light Travel,Station90,Station5,240,1020
Train_30,Light Travel,Station20,Station20,300,300
Train_18,Light Travel,Station33,Station33,330,330
Train_55,Train Trip,Station84,Station89,600,9720
Train_56,Train Trip,Station5,Station40,690,4740
Train_57,Train Trip,Station91,Station92,720,7740
Train_42,Train Trip,Station72,Station93,960,10320
Train_29,Light Travel,Station12,Station12,1020,1020
Train_58,Train Trip,Station70,Station89,1080,4980
Train_41,Light Travel,Station70,Station179,1080,2100
Train_22,Light Travel,Station40,Station40,1140,1140
Train_24,Light Travel,Station44,Station44,1140,1140
Train_59,Train Trip,Station94,Station95,1320,29940
Train_20,Light Travel,Station36,Station36,1350,1350
Train_60,Train Trip,Station96,Station97,1380,5400
Train_30,Train Trip,Station20,Station98,1680,7020
Train_31,Light Travel,Station52,Station81,2040,3480
Train_25,Light Travel,Station20,Station20,2100,2100
Train_61,Train Trip,Station99,Station84,2160,16920
Train_62,Train Trip,Station100,Station84,2280,16080
Train_63,Train Trip,Station101,Station102,2400,8700
Train_45,Light Travel,Station77,Station77,2460,2460
Train_64,Train Trip,Station100,Station103,2580,6180
Train_52,Light Travel,Station87,Station52,2580,2700
Train_3,Light Travel,Station5,Station5,2850,2850
Train_65,Train Trip,Station104,Station105,3000,18300
Train_66,Train Trip,Station20,Station102,3030,7170
Train_67,Train Trip,Station96,Station29,3300,6180
Train_28,Light Travel,Station10,Station125,3360,9900
Train_12,Light Travel,Station16,Station16,3540,3540
Train_50,Light Travel,Station58,Station172,3660,26160
Train_68,Train Trip,Station95,Station106,3780,16800
Train_69,Train Trip,Station100,Station103,3780,5580
Train_51,Light Travel,Station87,Station81,3780,5340
Train_35,Light Travel,Station60,Station162,4080,8220
Train_23,Light Travel,Station42,Station42,4170,4170
Train_70,Train Trip,Station107,Station108,4320,27360
Train_71,Train Trip,Station95,Station109,4680,24480
Train_4,Light Travel,Station3,Station3,4740,4740
Train_56,Light Travel,Station40,Station40,4740,4740
Train_27,Light Travel,Station29,Station29,4800,4800
Train_1,Light Travel,Station1,Station1,4830,4830
Train_58,Light Travel,Station89,Station89,4980,4980
Train_72,Train Trip,Station104,Station56,5100,50520
Train_33,Light Travel,Station56,Station56,5100,5100
Train_44,Light Travel,Station75,Station75,5160,5160
Train_19,Light Travel,Station16,Station16,5280,5280
Train_60,Light Travel,Station97,Station123,5400,5760
Train_73,Train Trip,Station79,Station81,5580,22440
Train_40,Light Travel,Station67,Station5,5580,10020
Train_69,Light Travel,Station103,Station103,5580,5580
Train_74,Train Trip,Station95,Station110,5820,25620
Train_75,Train Trip,Station111,Station112,5940,13740
Train_39,Light Travel,Station67,Station67,6180,6180
Train_64,Light Travel,Station103,Station103,6180,6180
Train_67,Light Travel,Station29,Station29,6180,6180
Train_36,Light Travel,Station62,Station25,6540,6660
Train_49,Light Travel,Station84,Station5,6660,10320
Train_64,Train Trip,Station103,Station113,6720,10440
Train_48,Light Travel,Station67,Station67,6960,6960
Train_2,Light Travel,Station3,Station3,7020,7020
Train_30,Light Travel,Station98,Station98,7020,7020
Train_31,Train Trip,Station81,Station67,7080,15060
Train_66,Light Travel,Station102,Station102,7170,7170
Train_76,Train Trip,Station101,Station23,7440,25140
Train_57,Light Travel,Station92,Station92,7740,7740
Train_9,Light Travel,Station16,Station16,7920,7920
Train_51,Train Trip,Station81,Station67,7980,14460
Train_77,Train Trip,Station114,Station115,8100,20094
Train_78,Train Trip,Station116,Station117,8400,96240
Train_44,Train Trip,Station75,Station77,8700,13140
Train_63,Light Travel,Station102,Station102,8700,8700
Train_47,Light Travel,Station81,Station81,8880,8880
Train_79,Train Trip,Station118,Station119,9060,17460
Train_55,Light Travel,Station89,Station152,9720,12720
Train_4,Train Trip,Station3,Station20,9900,31920
Train_66,Train Trip,Station102,Station120,9960,17400
Train_42,Light Travel,Station93,Station101,10320,10380
Train_64,Light Travel,Station113,Station142,10440,10920
Train_53,Light Travel,Station89,Station89,10740,10740
Train_80,Train Trip,Station121,Station122,10800,27420
Train_60,Train Trip,Station123,Station29,10800,14400
Train_81,Train Trip,Station91,Station60,11160,26280
Train_67,Train Trip,Station29,Station124,11640,29640
Train_82,Train Trip,Station102,Station120,11820,20160
Train_32,Light Travel,Station54,Station99,11940,12060
Train_2,Train Trip,Station3,Station125,12300,33600
Train_83,Train Trip,Station91,Station60,12660,25680
Train_6,Light Travel,Station10,Station10,12960,12960
Train_44,Light Travel,Station77,Station77,13140,13140
Train_44,Train Trip,Station77,Station75,13320,19620
Train_84,Train Trip,Station16,Station44,13380,33540
Train_85,Train Trip,Station126,Station127,13620,19320
Train_27,Train Trip,Station29,Station128,13740,22980
Train_75,Light Travel,Station112,Station107,13740,13920
Train_86,Train Trip,Station129,Station130,14040,21450
Train_16,Light Travel,Station29,Station29,14400,14400
Train_60,Light Travel,Station29,Station29,14400,14400
Train_51,Light Travel,Station67,Station42,14460,17880
Train_87,Train Trip,Station16,Station131,14700,31110
Train_88,Train Trip,Station40,Station42,14970,22170
Train_89,Train Trip,Station111,Station132,15000,23100
Train_31,Light Travel,Station67,Station175,15060,15600
Train_6,Train Trip,Station10,Station20,15180,33270
Train_47,Train Trip,Station81,Station79,15240,41640
Train_32,Train Trip,Station99,Station93,15480,30120
Train_90,Train Trip,Station133,Station5,16020,24450
Train_62,Light Travel,Station84,Station42,16080,18720
Train_37,Light Travel,Station64,Station64,16200,16200
Train_38,Light Travel,Station64,Station64,16200,16200
Train_16,Train Trip,Station29,Station18,16260,24990
Train_91,Train Trip,Station134,Station16,16380,22740
Train_92,Train Trip,Station1,Station42,16440,27360
Train_93,Train Trip,Station101,Station135,16440,34680
Train_29,Train Trip,Station12,Station16,16620,32520
Train_94,Train Trip,Station40,Station5,16770,20850
Train_68,Light Travel,Station106,Station101,16800,17340
Train_61,Light Travel,Station84,Station42,16920,19560
Train_95,Train Trip,Station20,Station102,17118,20640
Train_23,Train Trip,Station42,Station40,17400,23940
Train_68,Train Trip,Station101,Station136,17400,27060
Train_66,Light Travel,Station120,Station120,17400,17400
Train_79,Light Travel,Station119,Station16,17460,17700
Train_96,Train Trip,Station20,Station16,17700,28140
Train_46,Light Travel,Station79,Station98,17820,18420
Train_97,Train Trip,Station137,Station133,17850,23520
Train_79,Train Trip,Station16,Station130,18060,28650
Train_98,Train Trip,Station96,Station138,18060,21840
Train_49,Train Trip,Station5,Station42,18150,20160
Train_54,Train Trip,Station5,Station1,18180,25950
Train_99,Train Trip,Station95,Station109,18180,38880
Train_100,Train Trip,Station36,Station5,18210,26460
Train_17,Light Travel,Station31,Station31,18300,18300
Train_65,Light Travel,Station105,Station98,18300,19800
Train_51,Train Trip,Station42,Station40,18360,24720
Train_66,Train Trip,Station120,Station139,18540,24600
Train_56,Train Trip,Station40,Station5,18570,22860
Train_101,Train Trip,Station29,Station16,18600,25320
Train_102,Train Trip,Station1,Station42,18630,29370
Train_26,Train Trip,Station16,Station130,18660,30420
Train_103,Train Trip,Station140,Station141,18780,73080
Train_40,Train Trip,Station5,Station133,18930,27960
Train_22,Train Trip,Station40,Station42,19140,25770
Train_52,Train Trip,Station52,Station142,19140,31560
Train_104,Train Trip,Station143,Station144,19320,19560
Train_85,Light Travel,Station127,Station127,19320,19320
Train_62,Train Trip,Station42,Station20,19500,23910
Train_64,Train Trip,Station142,Station20,19500,34920
Train_42,Train Trip,Station101,Station145,19560,30720
Train_104,Light Travel,Station144,Station144,19560,19560
Train_105,Train Trip,Station18,Station146,19620,21720
Train_44,Light Travel,Station75,Station75,19620,19620
Train_106,Train Trip,Station20,Station147,19680,48000
Train_107,Train Trip,Station72,Station81,19680,48120
Train_30,Train Trip,Station98,Station29,19800,31560
Train_1,Train Trip,Station1,Station42,19830,30960
Train_65,Train Trip,Station98,Station130,19920,26820
Train_108,Train Trip,Station18,Station148,19920,23880
Train_109,Train Trip,Station36,Station5,20010,28050
Train_77,Light Travel,Station115,Station125,20094,20154
Train_110,Train Trip,Station149,Station150,20160,20880
Train_82,Light Travel,Station120,Station120,20160,20160
Train_49,Light Travel,Station42,Station42,20160,20160
Train_111,Train Trip,Station151,Station20,20250,36810
Train_53,Train Trip,Station89,Station152,20400,23940
Train_95,Light Travel,Station102,Station102,20640,20640
Train_45,Train Trip,Station77,Station75,20700,27180
Train_63,Train Trip,Station102,Station20,20790,24390
Train_112,Train Trip,Station153,Station5,20850,28560
Train_94,Light Travel,Station5,Station5,20850,20850
Train_113,Train Trip,Station12,Station20,20880,45120
Train_114,Train Trip,Station12,Station130,20880,46620
Train_110,Light Travel,Station150,Station16,20880,22860
Train_115,Train Trip,Station133,Station52,20940,36120
Train_61,Train Trip,Station42,Station40,21000,27540
Train_18,Train Trip,Station33,Station16,21060,27840
Train_116,Train Trip,Station154,Station42,21330,32970
Train_9,Train Trip,Station16,Station147,21360,40800
Train_117,Train Trip,Station155,Station12,21360,38280
Train_118,Train Trip,Station133,Station5,21420,30060
Train_86,Light Travel,Station130,Station185,21450,21630
Train_25,Train Trip,Station20,Station52,21480,30840
Train_119,Train Trip,Station156,Station98,21600,30294
Train_120,Train Trip,Station16,Station20,21660,30720
Train_19,Train Trip,Station16,Station130,21660,32220
Train_104,Train Trip,Station144,Station157,21720,30330
Train_121,Train Trip,Station158,Station98,21720,25650
Train_105,Light Travel,Station146,Station146,21720,21720
Train_3,Train Trip,Station5,Station42,21750,23760
Train_21,Train Trip,Station5,Station154,21780,30990
Train_122,Train Trip,Station159,Station29,21840,25260
Train_98,Light Travel,Station138,Station29,21840,22740
Train_49,Train Trip,Station42,Station40,21870,28320
Train_123,Train Trip,Station131,Station155,21900,27600
Train_124,Train Trip,Station131,Station155,21900,27600
Train_82,Train Trip,Station120,Station160,21960,24540
Train_125,Train Trip,Station161,Station147,22080,55200
Train_88,Light Travel,Station42,Station42,22170,22170
Train_60,Train Trip,Station29,Station16,22200,28920
Train_126,Train Trip,Station16,Station130,22260,34020
Train_12,Train Trip,Station16,Station162,22320,33228
Train_127,Train Trip,Station142,Station20,22380,38520
Train_73,Light Travel,Station81,Station52,22440,23820
Train_94,Train Trip,Station5,Station133,22530,30900
Train_91,Light Travel,Station16,Station16,22740,22740
Train_128,Train Trip,Station1,Station154,22800,23910
Train_57,Train Trip,Station92,Station20,22800,26550
Train_5,Light Travel,Station8,Station8,22860,22860
Train_56,Light Travel,Station5,Station5,22860,22860
Train_88,Train Trip,Station42,Station137,22980,26940
Train_44,Train Trip,Station75,Station77,22980,28260
Train_27,Light Travel,Station128,Station124,22980,23820
Train_28,Train Trip,Station125,Station20,23040,37920
Train_46,Train Trip,Station98,Station20,23100,28350
Train_89,Light Travel,Station132,Station104,23100,23460
Train_129,Train Trip,Station20,Station16,23280,31980
Train_130,Train Trip,Station20,Station125,23280,37800
Train_131,Train Trip,Station123,Station29,23340,26220
Train_5,Train Trip,Station8,Station163,23460,26520
Train_97,Light Travel,Station133,Station133,23520,23520
Train_20,Train Trip,Station36,Station42,23610,34560
Train_3,Light Travel,Station42,Station42,23760,23760
Train_132,Train Trip,Station1,Station5,23790,32070
Train_75,Train Trip,Station107,Station108,23880,44220
Train_108,Light Travel,Station148,Station170,23880,24060
Train_62,Light Travel,Station20,Station20,23910,23910
Train_128,Light Travel,Station154,Station154,23910,23910
Train_133,Train Trip,Station12,Station16,23940,39720
Train_23,Light Travel,Station40,Station40,23940,23940
Train_53,Light Travel,Station152,Station152,23940,23940
Train_134,Train Trip,Station147,Station130,24000,53820
Train_135,Train Trip,Station44,Station147,24000,62400
Train_91,Train Trip,Station16,Station125,24000,30600
Train_98,Train Trip,Station29,Station12,24090,33420
Train_62,Train Trip,Station20,Station130,24150,25050
Train_35,Train Trip,Station162,Station130,24300,48420
Train_95,Train Trip,Station102,Station20,24390,27990
Train_63,Light Travel,Station20,Station20,24390,24390
Train_90,Light Travel,Station5,Station5,24450,24450
Train_71,Light Travel,Station109,Station109,24480,24480
Train_82,Light Travel,Station160,Station160,24540,24540
Train_66,Light Travel,Station139,Station139,24600,24600
Train_51,Light Travel,Station40,Station104,24720,25320
Train_3,Train Trip,Station42,Station40,24780,31140
Train_136,Train Trip,Station123,Station29,24900,28080
Train_63,Train Trip,Station20,Station16,24900,35340
Train_128,Train Trip,Station154,Station137,24930,31440
Train_10,Light Travel,Station18,Station18,24990,24990
Train_16,Light Travel,Station18,Station18,24990,24990
Train_97,Train Trip,Station133,Station42,25020,36570
Train_62,Light Travel,Station130,Station130,25050,25050
Train_13,Light Travel,Station23,Station99,25080,25980
Train_76,Light Travel,Station23,Station99,25140,26040
Train_122,Light Travel,Station29,Station125,25260,28140
Train_101,Light Travel,Station16,Station16,25320,25320
Train_56,Train Trip,Station5,Station1,25380,33150
Train_62,Train Trip,Station130,Station20,25410,26460
Train_8,Light Travel,Station14,Station101,25440,25680
Train_110,Train Trip,Station16,Station20,25620,34320
Train_137,Train Trip,Station16,Station44,25620,44340
Train_66,Train Trip,Station139,Station81,25620,31920
Train_74,Light Travel,Station110,Station99,25620,38940
Train_121,Light Travel,Station98,Station98,25650,25650
Train_83,Light Travel,Station60,Station100,25680,31260
Train_22,Light Travel,Station42,Station42,25770,25770
Train_101,Train Trip,Station16,Station20,25860,36300
Train_54,Light Travel,Station1,Station1,25950,25950
Train_121,Train Trip,Station98,Station164,26100,26340
Train_90,Train Trip,Station5,Station133,26130,34500
Train_131,Light Travel,Station29,Station77,26220,27420
Train_81,Light Travel,Station60,Station100,26280,31860
Train_121,Light Travel,Station164,Station164,26340,26340
Train_100,Light Travel,Station5,Station5,26460,26460
Train_62,Light Travel,Station20,Station20,26460,26460
Train_5,Light Travel,Station163,Station163,26520,26520
Train_57,Light Travel,Station20,Station20,26550,26550
Train_69,Train Trip,Station103,Station113,26580,30960
Train_76,Train Trip,Station99,Station87,26580,43920
Train_138,Train Trip,Station125,Station44,26640,51540
Train_73,Train Trip,Station52,Station130,26700,37620
Train_105,Train Trip,Station146,Station165,26700,29640
Train_139,Train Trip,Station133,Station5,26820,35250
Train_22,Train Trip,Station42,Station20,26820,30960
Train_65,Light Travel,Station130,Station130,26820,26820
Train_62,Train Trip,Station20,Station29,26880,42240
Train_77,Train Trip,Station125,Station29,26880,33240
Train_88,Light Travel,Station137,Station20,26940,27120
Train_121,Train Trip,Station164,Station98,27000,27282
Train_8,Train Trip,Station101,Station166,27060,32820
Train_82,Train Trip,Station160,Station81,27060,36840
Train_68,Light Travel,Station136,Station182,27060,28920
Train_45,Light Travel,Station75,Station75,27180,27180
Train_65,Train Trip,Station130,Station16,27210,38940
Train_121,Light Travel,Station98,Station98,27282,27282
Train_121,Train Trip,Station98,Station156,27300,35880
Train_70,Light Travel,Station108,Station98,27360,29820
Train_92,Light Travel,Station42,Station42,27360,27360
Train_80,Light Travel,Station122,Station98,27420,27960
Train_61,Light Travel,Station40,Station40,27540,27540
Train_57,Train Trip,Station20,Station44,27600,37140
Train_24,Train Trip,Station44,Station125,27600,52200
Train_123,Light Travel,Station155,Station155,27600,27600
Train_124,Light Travel,Station155,Station155,27600,27600
Train_13,Train Trip,Station99,Station167,27840,42060
Train_18,Light Travel,Station16,Station16,27840,27840
Train_131,Train Trip,Station77,Station75,27900,34380
Train_100,Train Trip,Station5,Station40,27930,31920
Train_140,Train Trip,Station168,Station144,27960,37440
Train_40,Light Travel,Station133,Station133,27960,27960
Train_95,Light Travel,Station20,Station20,27990,27990
Train_109,Light Travel,Station5,Station5,28050,28050
Train_136,Light Travel,Station29,Station29,28080,28080
Train_96,Light Travel,Station16,Station16,28140,28140
Train_71,Train Trip,Station109,Station95,28260,54000
Train_44,Light Travel,Station77,Station77,28260,28260
Train_27,Train Trip,Station124,Station29,28320,47760
Train_49,Light Travel,Station40,Station40,28320,28320
Train_46,Light Travel,Station20,Station20,28350,28350
Train_92,Train Trip,Station42,Station40,28380,34740
Train_141,Train Trip,Station169,Station20,28380,49320
Train_112,Light Travel,Station5,Station5,28560,28560
Train_79,Light Travel,Station130,Station130,28650,28650
Train_11,Light Travel,Station20,Station20,28710,28710
Train_60,Light Travel,Station16,Station16,28920,28920
Train_79,Train Trip,Station130,Station20,29010,29910
Train_108,Train Trip,Station170,Station18,29160,35700
Train_18,Train Trip,Station16,Station20,29220,37920
Train_112,Train Trip,Station5,Station154,29280,38190
Train_102,Light Travel,Station42,Station42,29370,29370
Train_96,Train Trip,Station16,Station130,29460,41220
Train_109,Train Trip,Station5,Station133,29490,37740
Train_67,Light Travel,Station124,Station128,29640,30480
Train_105,Light Travel,Station165,Station165,29640,29640
Train_122,Train Trip,Station125,Station162,29760,47790
Train_48,Train Trip,Station67,Station81,29760,39600
Train_54,Train Trip,Station1,Station137,29790,35040
Train_46,Train Trip,Station20,Station169,29880,50790
Train_79,Light Travel,Station20,Station20,29910,29910
Train_59,Light Travel,Station95,Station95,29940,29940
Train_118,Light Travel,Station5,Station5,30060,30060
Train_124,Train Trip,Station155,Station16,30120,50370
Train_123,Train Trip,Station155,Station162,30120,62250
Train_32,Light Travel,Station93,Station101,30120,30180
Train_102,Train Trip,Station42,Station133,30180,41340
Train_70,Train Trip,Station98,Station171,30180,36480
Train_119,Light Travel,Station98,Station98,30294,30294
Train_104,Light Travel,Station157,Station157,30330,30330
Train_40,Train Trip,Station133,Station42,30420,41760
Train_45,Train Trip,Station75,Station77,30420,35220
Train_26,Light Travel,Station130,Station130,30420,30420
Train_79,Train Trip,Station20,Station16,30480,39180
Train_11,Train Trip,Station20,Station125,30480,45000
Train_7,Light Travel,Station12,Station12,30540,30540
Train_91,Light Travel,Station125,Station125,30600,30600
Train_42,Light Travel,Station145,Station145,30720,30720
Train_120,Light Travel,Station20,Station20,30720,30720
Train_26,Train Trip,Station130,Station162,30810,54828
Train_50,Train Trip,Station172,Station102,30840,32340
Train_25,Light Travel,Station52,Station52,30840,30840
Train_105,Train Trip,Station165,Station146,30900,33360
Train_94,Light Travel,Station133,Station133,30900,30900
Train_1,Light Travel,Station42,Station42,30960,30960
Train_69,Light Travel,Station113,Station100,30960,31080
Train_22,Light Travel,Station20,Station20,30960,30960
Train_21,Light Travel,Station154,Station154,30990,30990
Train_22,Train Trip,Station20,Station173,31020,46290
Train_33,Train Trip,Station56,Station29,31020,45720
Train_142,Train Trip,Station56,Station29,31020,45720
Train_118,Train Trip,Station5,Station40,31080,35340
Train_36,Train Trip,Station25,Station174,31080,36060
Train_87,Light Travel,Station131,Station131,31110,31110
Train_43,Light Travel,Station72,Station72,31140,31140
Train_3,Light Travel,Station40,Station40,31140,31140
Train_7,Train Trip,Station12,Station20,31200,57900
Train_31,Train Trip,Station175,Station89,31440,34260
Train_128,Light Travel,Station137,Station137,31440,31440
Train_52,Light Travel,Station142,Station142,31560,31560
Train_30,Light Travel,Station29,Station159,31560,33720
Train_4,Light Travel,Station20,Station20,31920,31920
Train_66,Light Travel,Station81,Station52,31920,33300
Train_100,Light Travel,Station40,Station40,31920,31920
Train_1,Train Trip,Station42,Station40,31980,38940
Train_129,Light Travel,Station16,Station16,31980,31980
Train_136,Train Trip,Station29,Station131,32040,54000
Train_132,Light Travel,Station5,Station5,32070,32070
Train_129,Train Trip,Station16,Station12,32160,47820
Train_69,Train Trip,Station100,Station103,32160,35160
Train_21,Train Trip,Station154,Station137,32220,38640
Train_80,Train Trip,Station98,Station89,32220,38400
Train_19,Light Travel,Station130,Station130,32220,32220
Train_50,Light Travel,Station102,Station106,32340,33900
Train_104,Train Trip,Station157,Station144,32400,40500
Train_29,Light Travel,Station16,Station16,32520,32520
Train_19,Train Trip,Station130,Station20,32610,33660
Train_132,Train Trip,Station5,Station1,32640,40350
Train_29,Train Trip,Station16,Station20,32820,41520
Train_8,Light Travel,Station166,Station166,32820,32820
Train_143,Train Trip,Station56,Station123,32880,53820
Train_144,Train Trip,Station56,Station123,32880,53820
Train_100,Train Trip,Station40,Station42,32970,40170
Train_116,Light Travel,Station42,Station42,32970,32970
Train_60,Train Trip,Station16,Station20,33060,43500
Train_56,Light Travel,Station1,Station1,33150,33150
Train_12,Light Travel,Station162,Station162,33228,33228
Train_77,Light Travel,Station29,Station77,33240,34440
Train_6,Light Travel,Station20,Station20,33270,33270
Train_55,Train Trip,Station152,Station67,33300,46080
Train_105,Light Travel,Station146,Station146,33360,33360
Train_98,Light Travel,Station12,Station12,33420,33420
Train_120,Train Trip,Station20,Station142,33480,49680
Train_84,Light Travel,Station44,Station44,33540,33540
Train_2,Light Travel,Station125,Station125,33600,33600
Train_19,Light Travel,Station20,Station20,33660,33660
Train_116,Train Trip,Station42,Station133,33780,44940
Train_38,Train Trip,Station64,Station95,33840,95580
Train_145,Train Trip,Station64,Station95,33840,94080
Train_66,Train Trip,Station52,Station130,33900,44820
Train_94,Train Trip,Station133,Station42,34020,45360
Train_126,Light Travel,Station130,Station130,34020,34020
Train_95,Train Trip,Station20,Station29,34080,49440
Train_2,Train Trip,Station125,Station44,34200,58740
Train_31,Light Travel,Station89,Station89,34260,34260
Train_110,Light Travel,Station20,Station20,34320,34320
Train_131,Light Travel,Station75,Station75,34380,34380
Train_126,Train Trip,Station130,Station52,34410,45240
Train_119,Train Trip,Station98,Station156,34500,43056
Train_90,Light Travel,Station133,Station133,34500,34500
Train_20,Light Travel,Station42,Station42,34560,34560
Train_93,Light Travel,Station135,Station116,34680,35520
Train_92,Light Travel,Station40,Station40,34740,34740
Train_84,Train Trip,Station44,Station125,34800,59400
Train_64,Light Travel,Station20,Station20,34920,34920
Train_110,Train Trip,Station20,Station130,34950,35850
Train_54,Light Travel,Station137,Station25,35040,35340
Train_25,Train Trip,Station52,Station18,35100,64740
Train_77,Train Trip,Station77,Station75,35100,41580
Train_69,Light Travel,Station103,Station103,35160,35160
Train_45,Light Travel,Station77,Station77,35220,35220
Train_139,Light Travel,Station5,Station5,35250,35250
Train_63,Light Travel,Station16,Station16,35340,35340
Train_118,Light Travel,Station40,Station40,35340,35340
Train_105,Train Trip,Station146,Station18,35400,37380
Train_67,Train Trip,Station128,Station29,35520,48360
Train_20,Train Trip,Station42,Station40,35580,42540
Train_64,Train Trip,Station20,Station12,35700,62220
Train_53,Train Trip,Station152,Station67,35700,45480
Train_108,Light Travel,Station18,Station18,35700,35700
Train_110,Light Travel,Station130,Station130,35850,35850
Train_121,Light Travel,Station156,Station156,35880,35880
Train_108,Train Trip,Station18,Station52,36000,65670
Train_32,Train Trip,Station101,Station72,36000,47640
Train_16,Train Trip,Station18,Station29,36000,43860
Train_146,Train Trip,Station169,Station176,36060,37380
Train_36,Light Travel,Station174,Station174,36060,36060
Train_115,Light Travel,Station52,Station81,36120,37560
Train_121,Train Trip,Station156,Station98,36150,44670
Train_110,Train Trip,Station130,Station20,36210,37260
Train_101,Light Travel,Station20,Station20,36300,36300
Train_70,Light Travel,Station171,Station171,36480,36480
Train_118,Train Trip,Station40,Station42,36570,43770
Train_97,Light Travel,Station42,Station42,36570,36570
Train_111,Light Travel,Station20,Station20,36810,36810
Train_82,Light Travel,Station81,Station81,36840,36840
Train_58,Train Trip,Station89,Station152,36900,43560
Train_56,Train Trip,Station1,Station137,36990,42240
Train_111,Train Trip,Station20,Station142,37080,53160
Train_57,Light Travel,Station44,Station44,37140,37140
Train_110,Light Travel,Station20,Station20,37260,37260
Train_105,Light Travel,Station18,Station18,37380,37380
Train_146,Light Travel,Station176,Station176,37380,37380
Train_140,Light Travel,Station144,Station157,37440,43200
Train_12,Train Trip,Station162,Station155,37620,70800
Train_90,Train Trip,Station133,Station42,37620,48960
Train_131,Train Trip,Station75,Station77,37620,42420
Train_73,Light Travel,Station130,Station130,37620,37620
Train_110,Train Trip,Station20,Station16,37680,46380
Train_109,Light Travel,Station133,Station133,37740,37740
Train_130,Light Travel,Station125,Station125,37800,37800
Train_28,Light Travel,Station20,Station20,37920,37920
Train_18,Light Travel,Station20,Station20,37920,37920
Train_73,Train Trip,Station130,Station16,38010,49740
Train_112,Light Travel,Station154,Station154,38190,38190
Train_117,Light Travel,Station12,Station12,38280,38280
Train_147,Train Trip,Station147,Station44,38400,76740
Train_98,Train Trip,Station12,Station16,38400,54120
Train_4,Train Trip,Station20,Station130,38400,39420
Train_80,Light Travel,Station89,Station89,38400,38400
Train_127,Light Travel,Station20,Station20,38520,38520
Train_21,Light Travel,Station137,Station137,38640,38640
Train_21,Train Trip,Station137,Station154,38670,45390
Train_45,Train Trip,Station77,Station75,38700,45180
Train_99,Light Travel,Station109,Station109,38880,38880
Train_65,Light Travel,Station16,Station16,38940,38940
Train_1,Light Travel,Station40,Station40,38940,38940
Train_97,Train Trip,Station42,Station40,39180,46140
Train_79,Light Travel,Station16,Station16,39180,39180
Train_80,Train Trip,Station89,Station152,39300,42960
Train_79,Train Trip,Station16,Station12,39360,55020
Train_112,Train Trip,Station154,Station137,39420,45840
Train_4,Light Travel,Station130,Station130,39420,39420
Train_48,Light Travel,Station81,Station81,39600,39600
Train_133,Light Travel,Station16,Station16,39720,39720
Train_4,Train Trip,Station130,Station29,39810,56640
Train_133,Train Trip,Station16,Station20,40020,48720
