Train,Type,From,To,StartTime,EndTime
Train_24,Light Travel,Station13,Station13,23130,23130
Train_10,Light Travel,Station39,Station39,23160,23160
Train_41,Train Trip,Station40,Station19,23220,26940
Train_25,Train Trip,Station31,Station36,23220,24300
Train_12,Light Travel,Station13,Station13,23370,23370
Train_10,Train Trip,Station39,Station17,23610,24660
Train_42,Train Trip,Station41,Station42,23610,26940
Train_28,Train Trip,Station3,Station21,23700,27360
Train_43,Train Trip,Station32,Station19,23760,27600
Train_30,Train Trip,Station9,Station35,23760,25980
Train_31,Light Travel,Station21,Station21,23760,23760
Train_15,Train Trip,Station14,Station15,23820,24600
Train_7,Light Travel,Station11,Station11,23820,23820
Train_23,Train Trip,Station23,Station17,24180,27480
Train_21,Light Travel,Station18,Station18,24300,24300
Train_25,Light Travel,Station36,Station36,24300,24300
Train_44,Train Trip,Station24,Station21,24450,32040
Train_35,Train Trip,Station37,Station17,24600,26160
Train_45,Train Trip,Station17,Station33,24600,25620
Train_15,Light Travel,Station15,Station15,24600,24600
Train_25,Train Trip,Station36,Station31,24660,25680
Train_10,Light Travel,Station17,Station17,24660,24660
Train_17,Light Travel,Station21,Station21,24720,24720
Train_31,Train Trip,Station21,Station3,24840,28500
Train_6,Light Travel,Station9,Station9,24870,24870
Train_16,Light Travel,Station17,Station44,24894,27174
Train_13,Light Travel,Station3,Station3,24900,24900
Train_33,Light Travel,Station13,Station13,24942,24942
Train_3,Train Trip,Station5,Station17,24960,36270
Train_7,Train Trip,Station11,Station9,25020,28350
Train_18,Light Travel,Station13,Station13,25080,25080
Train_19,Light Travel,Station13,Station13,25080,25080
Train_26,Train Trip,Station32,Station19,25200,29400
Train_20,Light Travel,Station26,Station26,25200,25200
Train_8,Light Travel,Station9,Station9,25350,25350
Train_27,Light Travel,Station17,Station17,25470,25470
Train_13,Train Trip,Station3,Station21,25500,29160
Train_20,Train Trip,Station26,Station17,25560,32670
Train_5,Light Travel,Station21,Station21,25560,25560
Train_45,Light Travel,Station33,Station33,25620,25620
Train_21,Train Trip,Station18,Station43,25680,36480
Train_25,Light Travel,Station31,Station31,25680,25680
Train_45,Train Trip,Station33,Station44,25740,29190
Train_15,Train Trip,Station15,Station18,25920,29700
Train_30,Light Travel,Station35,Station35,25980,25980
Train_25,Train Trip,Station31,Station36,26040,27120
Train_38,Light Travel,Station18,Station18,26100,26100
Train_8,Train Trip,Station9,Station21,26118,27744
Train_6,Train Trip,Station9,Station21,26118,27744
Train_35,Light Travel,Station17,Station17,26160,26160
Train_4,Light Travel,Station18,Station18,26370,26370
Train_35,Train Trip,Station17,Station45,26580,36900
Train_1,Train Trip,Station21,Station3,26640,30300
Train_39,Light Travel,Station19,Station19,26700,26700
Train_2,Light Travel,Station3,Station3,26700,26700
Train_29,Light Travel,Station34,Station34,26880,26880
Train_41,Light Travel,Station19,Station19,26940,26940
Train_42,Light Travel,Station42,Station42,26940,26940
Train_33,Train Trip,Station13,Station12,27120,31560
Train_25,Light Travel,Station36,Station36,27120,27120
Train_30,Train Trip,Station35,Station9,27270,30090
Train_2,Train Trip,Station3,Station21,27300,30960
Train_28,Light Travel,Station21,Station21,27360,27360
Train_42,Train Trip,Station42,Station41,27480,31860
Train_25,Train Trip,Station36,Station31,27480,28500
Train_22,Light Travel,Station31,Station31,27480,27480
Train_23,Light Travel,Station17,Station16,27480,31500
Train_43,Light Travel,Station19,Station19,27600,27600
Train_8,Light Travel,Station21,Station21,27744,27744
Train_6,Light Travel,Station21,Station21,27744,27744
Train_37,Light Travel,Station17,Station17,27840,27840
Train_29,Train Trip,Station34,Station18,27900,28500
Train_46,Train Trip,Station5,Station18,27900,42240
Train_47,Train Trip,Station46,Station5,27960,30120
Train_40,Light Travel,Station17,Station17,28080,28080
Train_7,Light Travel,Station9,Station9,28350,28350
Train_5,Train Trip,Station21,Station3,28440,32100
Train_34,Light Travel,Station13,Station13,28500,28500
Train_31,Light Travel,Station3,Station3,28500,28500
Train_25,Light Travel,Station31,Station31,28500,28500
Train_29,Light Travel,Station18,Station18,28500,28500
Train_27,Train Trip,Station17,Station5,28620,39780
Train_31,Train Trip,Station3,Station21,29100,32760
Train_13,Light Travel,Station21,Station21,29160,29160
Train_16,Train Trip,Station44,Station38,29190,30120
Train_45,Light Travel,Station44,Station38,29190,29670
Train_32,Light Travel,Station17,Station17,29220,29220
Train_26,Light Travel,Station19,Station19,29400,29400
Train_15,Light Travel,Station18,Station18,29700,29700
Train_4,Train Trip,Station18,Station5,29760,44040
Train_9,Light Travel,Station5,Station5,29850,29850
Train_41,Train Trip,Station19,Station5,30060,51240
Train_30,Light Travel,Station9,Station9,30090,30090
Train_47,Light Travel,Station5,Station5,30120,30120
Train_16,Light Travel,Station38,Station38,30120,30120
Train_1,Light Travel,Station3,Station3,30300,30300
Train_11,Light Travel,Station19,Station19,30810,30810
Train_1,Train Trip,Station3,Station21,30900,34560
Train_2,Light Travel,Station21,Station48,30960,31500
Train_16,Train Trip,Station38,Station17,31200,36600
Train_33,Light Travel,Station12,Station12,31560,31560
Train_40,Train Trip,Station17,Station38,31800,37320
Train_26,Train Trip,Station19,Station43,31800,34560
Train_42,Light Travel,Station41,Station41,31860,31860
Train_6,Train Trip,Station21,Station3,32040,35700
Train_44,Light Travel,Station21,Station21,32040,32040
Train_5,Light Travel,Station3,Station3,32100,32100
Train_36,Light Travel,Station5,Station5,32580,32580
Train_20,Light Travel,Station17,Station17,32670,32670
Train_5,Train Trip,Station3,Station21,32700,36360
Train_31,Light Travel,Station21,Station21,32760,32760
Train_29,Train Trip,Station18,Station43,32880,43680
Train_33,Train Trip,Station12,Station13,32940,37530
Train_34,Train Trip,Station13,Station12,34320,38760
Train_1,Light Travel,Station21,Station13,34560,35460
Train_26,Light Travel,Station43,Station43,34560,34560
Train_26,Train Trip,Station43,Station27,35520,39870
Train_31,Train Trip,Station21,Station3,35640,39300
Train_6,Light Travel,Station3,Station3,35700,35700
Train_3,Light Travel,Station17,Station17,36270,36270
Train_6,Train Trip,Station3,Station21,36300,39960
Train_5,Light Travel,Station21,Station21,36360,36360
Train_21,Light Travel,Station43,Station43,36480,36480
Train_16,Light Travel,Station17,Station17,36600,36600
Train_35,Light Travel,Station45,Station45,36900,36900
Train_40,Light Travel,Station38,Station38,37320,37320
Train_33,Light Travel,Station13,Station13,37530,37530
Train_34,Light Travel,Station12,Station12,38760,38760
Train_45,Train Trip,Station38,Station17,38880,43800
Train_31,Light Travel,Station3,Station3,39300,39300
Train_20,Train Trip,Station17,Station26,39420,46260
Train_27,Light Travel,Station5,Station5,39780,39780
Train_26,Light Travel,Station27,Station27,39870,39870
Train_31,Train Trip,Station3,Station21,39900,43560
Train_26,Train Trip,Station27,Station18,39930,46260
Train_6,Light Travel,Station21,Station21,39960,39960
Train_34,Train Trip,Station12,Station13,40140,44730
Train_23,Train Trip,Station16,Station17,40800,47070
Train_17,Train Trip,Station21,Station3,41040,44700
Train_7,Train Trip,Station9,Station47,41100,42960
Train_1,Train Trip,Station13,Station12,41520,45960
Train_40,Train Trip,Station38,Station17,42000,47400
Train_46,Light Travel,Station18,Station18,42240,42240
Train_2,Train Trip,Station48,Station21,42660,43800
Train_21,Train Trip,Station43,Station18,42720,53460
Train_13,Train Trip,Station21,Station3,42840,46500
Train_7,Light Travel,Station47,Station47,42960,42960
Train_37,Train Trip,Station17,Station5,43020,54180
Train_7,Train Trip,Station47,Station9,43380,45300
Train_31,Light Travel,Station21,Station21,43560,43560
Train_29,Light Travel,Station43,Station43,43680,43680
Train_45,Light Travel,Station17,Station17,43800,43800
Train_2,Light Travel,Station21,Station21,43800,43800
Train_4,Light Travel,Station5,Station5,44040,44040
Train_2,Train Trip,Station21,Station3,44640,48300
Train_17,Light Travel,Station3,Station3,44700,44700
Train_34,Light Travel,Station13,Station13,44730,44730
Train_17,Train Trip,Station3,Station21,45300,48960
Train_7,Light Travel,Station9,Station9,45300,45300
Train_1,Light Travel,Station12,Station12,45960,45960
Train_3,Train Trip,Station17,Station38,46200,51720
Train_20,Light Travel,Station26,Station26,46260,46260
Train_26,Light Travel,Station18,Station18,46260,46260
Train_28,Train Trip,Station21,Station3,46440,50100
Train_13,Light Travel,Station3,Station3,46500,46500
Train_4,Train Trip,Station5,Station17,46560,57870
Train_8,Train Trip,Station21,Station48,46920,49098
Train_23,Light Travel,Station17,Station17,47070,47070
Train_13,Train Trip,Station3,Station21,47100,50760
Train_20,Train Trip,Station26,Station17,47160,54270
Train_46,Train Trip,Station18,Station27,47280,53640
Train_1,Train Trip,Station12,Station13,47340,51930
Train_40,Light Travel,Station17,Station17,47400,47400
Train_31,Train Trip,Station21,Station3,48240,51900
Train_30,Train Trip,Station9,Station47,48300,50160
Train_2,Light Travel,Station3,Station3,48300,48300
Train_19,Train Trip,Station13,Station12,48480,53160
Train_14,Train Trip,Station13,Station12,48480,53160
Train_2,Train Trip,Station3,Station21,48900,52560
Train_17,Light Travel,Station21,Station21,48960,48960
Train_8,Light Travel,Station48,Station9,49098,49218
Train_47,Train Trip,Station5,Station19,49500,70800
Train_29,Train Trip,Station43,Station18,49920,60660
Train_17,Train Trip,Station21,Station3,50040,53700
Train_28,Light Travel,Station3,Station3,50100,50100
Train_30,Light Travel,Station47,Station47,50160,50160
Train_40,Train Trip,Station17,Station49,50220,55230
Train_30,Train Trip,Station47,Station50,50580,52080
Train_28,Train Trip,Station3,Station21,50700,54360
Train_13,Light Travel,Station21,Station21,50760,50760
Train_41,Light Travel,Station5,Station5,51240,51240
Train_26,Train Trip,Station18,Station15,51300,55020
Train_3,Light Travel,Station38,Station17,51720,54480
Train_13,Train Trip,Station21,Station3,51840,55500
Train_31,Light Travel,Station3,Station3,51900,51900
Train_1,Light Travel,Station13,Station13,51930,51930
Train_30,Light Travel,Station50,Station51,52080,52440
Train_6,Train Trip,Station21,Station9,52320,58140
Train_31,Train Trip,Station3,Station21,52500,56160
Train_2,Light Travel,Station21,Station21,52560,52560
Train_19,Light Travel,Station12,Station12,53160,53160
Train_14,Light Travel,Station12,Station12,53160,53160
Train_21,Light Travel,Station18,Station18,53460,53460
Train_2,Train Trip,Station21,Station3,53640,57300
Train_46,Light Travel,Station27,Station27,53640,53640
Train_46,Train Trip,Station27,Station43,53700,58080
Train_17,Light Travel,Station3,Station3,53700,53700
Train_37,Light Travel,Station5,Station5,54180,54180
Train_20,Light Travel,Station17,Station17,54270,54270
Train_17,Train Trip,Station3,Station21,54300,57960
Train_28,Light Travel,Station21,Station21,54360,54360
Train_30,Train Trip,Station51,Station9,54450,54720
Train_14,Train Trip,Station12,Station13,54540,59130
Train_30,Light Travel,Station9,Station9,54720,54720
Train_26,Light Travel,Station15,Station15,55020,55020
Train_30,Train Trip,Station9,Station11,55110,58440
Train_40,Light Travel,Station49,Station49,55230,55230
Train_28,Train Trip,Station21,Station3,55440,59100
Train_13,Light Travel,Station3,Station3,55500,55500
Train_24,Train Trip,Station13,Station20,55680,64290
Train_13,Train Trip,Station3,Station21,56100,59760
Train_44,Train Trip,Station21,Station24,56160,63090
Train_26,Train Trip,Station15,Station14,56160,56946
Train_31,Light Travel,Station21,Station21,56160,56160
Train_15,Train Trip,Station18,Station15,56580,60720
Train_41,Train Trip,Station5,Station18,56700,71040
Train_26,Light Travel,Station14,Station14,56946,56946
Train_20,Train Trip,Station17,Station38,57000,61920
Train_5,Train Trip,Station21,Station3,57240,60900
Train_2,Light Travel,Station3,Station3,57300,57300
Train_34,Train Trip,Station13,Station12,57450,62010
Train_4,Light Travel,Station17,Station17,57870,57870
Train_2,Train Trip,Station3,Station21,57900,61560
Train_17,Light Travel,Station21,Station21,57960,57960
Train_46,Light Travel,Station43,Station43,58080,58080
Train_6,Light Travel,Station9,Station9,58140,58140
Train_11,Train Trip,Station19,Station40,58320,62220
Train_30,Light Travel,Station11,Station11,58440,58440
Train_21,Train Trip,Station18,Station5,58560,72840
Train_6,Train Trip,Station9,Station11,58710,62040
Train_17,Train Trip,Station21,Station3,59040,62700
Train_28,Light Travel,Station3,Station3,59100,59100
Train_14,Light Travel,Station13,Station13,59130,59130
Train_33,Train Trip,Station13,Station12,59280,63690
Train_30,Train Trip,Station11,Station10,59280,61200
Train_28,Train Trip,Station3,Station21,59700,63360
Train_13,Light Travel,Station21,Station21,59760,59760
Train_40,Train Trip,Station49,Station17,59820,66294
Train_45,Train Trip,Station17,Station38,60600,66120
Train_29,Light Travel,Station18,Station18,60660,60660
Train_15,Light Travel,Station15,Station15,60720,60720
Train_13,Train Trip,Station21,Station3,60840,64500
Train_5,Light Travel,Station3,Station3,60900,60900
Train_19,Train Trip,Station12,Station13,60930,66330
Train_37,Train Trip,Station5,Station17,60960,72270
Train_10,Train Trip,Station17,Station16,61020,67200
Train_12,Train Trip,Station13,Station20,61110,69060
Train_30,Light Travel,Station10,Station10,61200,61200
Train_5,Train Trip,Station3,Station21,61500,65160
Train_2,Light Travel,Station21,Station21,61560,61560
Train_38,Train Trip,Station18,Station15,61680,65400
Train_15,Train Trip,Station15,Station14,61800,62586
Train_39,Train Trip,Station19,Station40,61920,65940
Train_20,Light Travel,Station38,Station38,61920,61920
Train_34,Light Travel,Station12,Station12,62010,62010
Train_23,Train Trip,Station17,Station38,62040,67440
Train_6,Light Travel,Station11,Station11,62040,62040
Train_25,Train Trip,Station31,Station30,62220,64560
Train_11,Light Travel,Station40,Station40,62220,62220
Train_15,Light Travel,Station14,Station18,62586,64626
Train_2,Train Trip,Station21,Station3,62640,66300
Train_7,Train Trip,Station9,Station1,62700,68610
Train_17,Light Travel,Station3,Station3,62700,62700
Train_44,Light Travel,Station24,Station24,63090,63090
Train_17,Train Trip,Station3,Station21,63300,66960
Train_31,Train Trip,Station21,Station24,63360,70290
Train_28,Light Travel,Station21,Station21,63360,63360
Train_33,Light Travel,Station12,Station12,63690,63690
Train_29,Train Trip,Station18,Station27,63780,70860
Train_6,Train Trip,Station11,Station10,63870,65370
Train_24,Light Travel,Station20,Station20,64290,64290
Train_46,Train Trip,Station43,Station27,64320,68670
Train_28,Train Trip,Station21,Station3,64440,68100
Train_13,Light Travel,Station3,Station3,64500,64500
Train_25,Light Travel,Station30,Station30,64560,64560
Train_32,Train Trip,Station17,Station5,64620,75780
Train_14,Train Trip,Station13,Station12,64650,69210
Train_13,Train Trip,Station3,Station21,65100,68760
Train_5,Light Travel,Station21,Station21,65160,65160
Train_6,Light Travel,Station10,Station10,65370,65370
Train_38,Light Travel,Station15,Station15,65400,65400
Train_38,Train Trip,Station15,Station27,65580,68100
Train_39,Light Travel,Station40,Station40,65940,65940
Train_43,Train Trip,Station19,Station32,66060,69600
Train_45,Light Travel,Station38,Station38,66120,66120
Train_5,Train Trip,Station21,Station3,66240,69900
Train_40,Light Travel,Station17,Station17,66294,66294
Train_2,Light Travel,Station3,Station3,66300,66300
Train_19,Light Travel,Station13,Station13,66330,66330
Train_1,Train Trip,Station13,Station12,66480,70890
Train_19,Train Trip,Station13,Station12,66480,70890
Train_2,Train Trip,Station3,Station21,66900,70560
Train_17,Light Travel,Station21,Station21,66960,66960
Train_45,Train Trip,Station38,Station33,67200,71460
Train_10,Light Travel,Station16,Station16,67200,67200
Train_23,Light Travel,Station38,Station38,67440,67440
Train_25,Train Trip,Station30,Station28,67800,71220
Train_8,Train Trip,Station9,Station35,67920,71130
Train_17,Train Trip,Station21,Station3,68040,71700
Train_28,Light Travel,Station3,Station3,68100,68100
Train_38,Light Travel,Station27,Station27,68100,68100
Train_33,Train Trip,Station12,Station13,68130,73530
Train_9,Train Trip,Station5,Station17,68160,79470
Train_38,Train Trip,Station27,Station43,68160,72540
Train_18,Train Trip,Station13,Station20,68370,76350
Train_7,Light Travel,Station1,Station1,68610,68610
Train_46,Light Travel,Station27,Station27,68670,68670
Train_28,Train Trip,Station3,Station21,68700,72360
Train_46,Train Trip,Station27,Station18,68730,75060
Train_13,Light Travel,Station21,Station21,68760,68760
Train_12,Light Travel,Station20,Station20,69060,69060
Train_14,Light Travel,Station12,Station12,69210,69210
Train_10,Train Trip,Station16,Station17,69600,75870
Train_43,Light Travel,Station32,Station32,69600,69600
Train_13,Train Trip,Station21,Station3,69840,73500
Train_5,Light Travel,Station3,Station3,69900,69900
Train_31,Light Travel,Station24,Station24,70290,70290
Train_5,Train Trip,Station3,Station21,70500,74160
Train_2,Light Travel,Station21,Station21,70560,70560
Train_35,Train Trip,Station45,Station52,70800,78780
Train_47,Light Travel,Station19,Station19,70800,70800
Train_29,Light Travel,Station27,Station27,70860,70860
Train_1,Light Travel,Station12,Station12,70890,70890
Train_19,Light Travel,Station12,Station12,70890,70890
Train_41,Light Travel,Station18,Station18,71040,71040
Train_36,Train Trip,Station5,Station15,71100,83280
Train_8,Light Travel,Station35,Station35,71130,71130
Train_25,Light Travel,Station28,Station28,71220,71220
Train_45,Light Travel,Station33,Station33,71460,71460
Train_2,Train Trip,Station21,Station3,71640,75300
Train_17,Light Travel,Station3,Station3,71700,71700
Train_37,Light Travel,Station17,Station17,72270,72270
Train_17,Train Trip,Station3,Station21,72300,75960
Train_28,Light Travel,Station21,Station21,72360,72360
Train_38,Light Travel,Station43,Station43,72540,72540
Train_21,Light Travel,Station5,Station5,72840,72840
Train_15,Train Trip,Station18,Station5,72960,87240
Train_13,Light Travel,Station3,Station3,73500,73500
Train_33,Light Travel,Station13,Station13,73530,73530
Train_13,Train Trip,Station3,Station21,74100,77760
Train_5,Light Travel,Station21,Station21,74160,74160
Train_46,Light Travel,Station18,Station18,75060,75060
Train_38,Train Trip,Station43,Station15,75120,82080
Train_5,Train Trip,Station21,Station3,75240,78900
Train_2,Light Travel,Station3,Station3,75300,75300
Train_40,Train Trip,Station17,Station16,75420,81600
Train_32,Light Travel,Station5,Station5,75780,75780
Train_10,Light Travel,Station17,Station17,75870,75870
Train_2,Train Trip,Station3,Station21,75900,79560
Train_17,Light Travel,Station21,Station21,75960,75960
Train_18,Light Travel,Station20,Station20,76350,76350
Train_27,Train Trip,Station5,Station9,77100,86520
Train_33,Train Trip,Station13,Station20,77280,85470
Train_4,Train Trip,Station17,Station53,77760,81186
Train_13,Light Travel,Station21,Station21,77760,77760
Train_21,Train Trip,Station5,Station46,77880,79980
Train_32,Train Trip,Station5,Station7,78300,87720
Train_35,Light Travel,Station52,Station52,78780,78780
Train_13,Train Trip,Station21,Station3,78840,82500
Train_5,Light Travel,Station3,Station3,78900,78900
Train_9,Light Travel,Station17,Station17,79470,79470
Train_5,Train Trip,Station3,Station21,79500,83160
Train_2,Light Travel,Station21,Station21,79560,79560
Train_35,Train Trip,Station52,Station54,79620,85524
Train_21,Light Travel,Station46,Station46,79980,79980
Train_17,Train Trip,Station21,Station9,80160,81630
Train_28,Train Trip,Station21,Station9,80160,81630
Train_4,Light Travel,Station53,Station53,81186,81186
Train_40,Light Travel,Station16,Station16,81600,81600
Train_17,Light Travel,Station9,Station21,81630,82290
Train_28,Light Travel,Station9,Station9,81630,81630
Train_38,Light Travel,Station15,Station15,82080,82080
Train_2,Train Trip,Station21,Station3,82440,86100
Train_13,Light Travel,Station3,Station3,82500,82500
Train_28,Train Trip,Station9,Station5,82680,92076
Train_13,Train Trip,Station3,Station21,83100,86760
Train_5,Light Travel,Station21,Station21,83160,83160
Train_36,Light Travel,Station15,Station15,83280,83280
Train_33,Light Travel,Station20,Station20,85470,85470
Train_35,Light Travel,Station54,Station16,85524,87864
Train_5,Train Trip,Station21,Station3,86040,89700
Train_17,Train Trip,Station21,Station3,86040,89700
Train_2,Light Travel,Station3,Station3,86100,86100
Train_27,Light Travel,Station9,Station21,86520,87180
Train_13,Light Travel,Station21,Station21,86760,86760
Train_15,Light Travel,Station5,Station5,87240,87240
Train_32,Light Travel,Station7,Station7,87720,87720
Train_5,Light Travel,Station3,Station3,89700,89700
Train_17,Light Travel,Station3,Station3,89700,89700
Train_28,Light Travel,Station5,Station5,92076,92076
Train_7,Train Trip,Station1,Station9,99960,106560
Train_30,Train Trip,Station10,Station11,101310,102420
Train_19,Train Trip,Station12,Station13,101340,105930
Train_28,Train Trip,Station5,Station9,101640,111750
Train_26,Train Trip,Station14,Station15,101910,102840
Train_35,Train Trip,Station16,Station17,102000,108240
Train_30,Light Travel,Station11,Station11,102420,102420
Train_46,Train Trip,Station18,Station19,102600,117210
Train_33,Train Trip,Station20,Station13,102630,109770
Train_26,Light Travel,Station15,Station15,102840,102840
Train_17,Train Trip,Station3,Station21,102900,106560
Train_14,Train Trip,Station12,Station13,103140,107730
Train_26,Train Trip,Station15,Station18,103320,107100
Train_36,Train Trip,Station15,Station5,103560,116250
Train_44,Train Trip,Station24,Station21,103650,111120
Train_30,Train Trip,Station11,Station25,103680,104700
Train_18,Train Trip,Station20,Station13,103890,111480
Train_12,Train Trip,Station20,Station13,103890,111480
Train_27,Train Trip,Station21,Station3,104040,107700
Train_10,Train Trip,Station17,Station26,104220,111600
Train_29,Train Trip,Station27,Station18,104280,110700
Train_25,Train Trip,Station28,Station29,104490,108090
Train_2,Train Trip,Station3,Station21,104700,108360
Train_30,Light Travel,Station25,Station25,104700,104700
Train_3,Train Trip,Station17,Station23,104760,108462
Train_1,Train Trip,Station12,Station13,104940,109530
Train_47,Train Trip,Station19,Station32,105240,108960
Train_40,Train Trip,Station16,Station17,105600,111870
Train_13,Train Trip,Station21,Station3,105840,109500
Train_19,Light Travel,Station13,Station5,105930,113670
Train_30,Train Trip,Station25,Station11,105948,107010
Train_45,Train Trip,Station33,Station34,106080,113280
Train_8,Train Trip,Station35,Station9,106470,109290
Train_5,Train Trip,Station3,Station21,106500,110160
Train_7,Light Travel,Station9,Station9,106560,106560
Train_17,Light Travel,Station21,Station21,106560,106560
Train_41,Train Trip,Station18,Station17,106620,115620
Train_34,Train Trip,Station12,Station13,106740,111342
Train_22,Train Trip,Station31,Station36,106740,107820
Train_4,Train Trip,Station53,Station23,106860,107040
Train_7,Train Trip,Station9,Station21,106980,109440
Train_30,Light Travel,Station11,Station11,107010,107010
Train_4,Light Travel,Station23,Station23,107040,107040
Train_26,Light Travel,Station18,Station14,107100,109140
Train_24,Train Trip,Station20,Station13,107190,114900
Train_32,Train Trip,Station7,Station18,107190,112770
Train_4,Train Trip,Station23,Station17,107460,111294
Train_37,Train Trip,Station17,Station37,107580,109074
Train_17,Train Trip,Station21,Station3,107640,111300
Train_27,Light Travel,Station3,Station3,107700,107700
Train_14,Light Travel,Station13,Station13,107730,107730
Train_16,Train Trip,Station17,Station5,107820,118980
Train_30,Train Trip,Station11,Station9,107820,111270
Train_22,Light Travel,Station36,Station36,107820,107820
Train_25,Light Travel,Station29,Station29,108090,108090
Train_22,Train Trip,Station36,Station31,108180,109200
Train_23,Train Trip,Station38,Station17,108240,114240
Train_35,Light Travel,Station17,Station17,108240,108240
Train_27,Train Trip,Station3,Station21,108300,111960
Train_2,Light Travel,Station21,Station21,108360,108360
Train_3,Light Travel,Station23,Station23,108462,108462
Train_25,Train Trip,Station29,Station31,108498,113880
Train_9,Train Trip,Station17,Station39,108540,109560
Train_38,Train Trip,Station15,Station18,108720,112500
Train_6,Train Trip,Station10,Station11,108720,110220
Train_47,Light Travel,Station32,Station32,108960,108960
Train_11,Train Trip,Station40,Station19,108990,113100
Train_37,Light Travel,Station37,Station37,109074,109074
Train_22,Light Travel,Station31,Station31,109200,109200
Train_8,Light Travel,Station9,Station9,109290,109290
Train_2,Train Trip,Station21,Station3,109440,113100
Train_7,Light Travel,Station21,Station21,109440,109440
